transcript_id HELAS3 GM12878 H1HESC HEPG2 K562
ENST00000419736.1 0.0387885 0 0 0.110507 0.066188
ENST00000433198.2 0 0 0 0 0.0003285
ENST00000424851.2 0.0115095 0.0002205 0.0089245 0.109468 0.044778
ENST00000308604.5 0 0 0 0 0
ENST00000442293.1 0.000586 0 0 0.003356 0.0022015
ENST00000441075.1 0.0139395 0.0007735 0.0002945 0.015327 0.0243105
ENST00000424617.1 0.0051215 0.0001105 0.0024205 0.005969 0.0106645
ENST00000439494.1 0 0 0 0 0
ENST00000455309.1 0 0 0 0 0.0003315
ENST00000432268.1 0.171506 0.0085605 0.0320165 0.365895 0.163312
ENST00000426124.1 0 0 0 0 0
ENST00000436885.1 0.0072865 0.0018875 0.0069505 0.0199965 0.002882
ENST00000457336.1 0.0186645 0.010973 0.0159625 0.0187005 0.0198565
ENST00000446590.1 0.000271 0.0300585 0 0.001315 0
ENST00000438409.1 0 0.0068525 0 0 0
ENST00000456685.1 0.004833 0 0.0001325 0.0016745 0
ENST00000437551.1 0.010841 0.147199 0.0021665 0.004709 0.237385
ENST00000451179.1 0.002494 0.016068 0.0004025 0.0009015 0.0085545
ENST00000422956.1 0.0040085 0.063396 0.000621 0.0016725 0.026666
ENST00000431844.1 0.000152 0.010817 0.0003645 0.0032455 0.0342665
ENST00000333145.5 0 0 0 0 0
ENST00000445745.1 0 0.00712 0 0 0.0091565
ENST00000436293.2 0 0.0071285 0 0 0.0010345
ENST00000510859.1 0 0.005577 0 0 0.182347
ENST00000422178.1 0.0010835 0.00149 0.004499 0.003236 0
ENST00000449954.1 0 0 0 0 0.002639
ENST00000416758.1 0 0 0 0 0
ENST00000446595.1 0 0 0 0 0
ENST00000416105.1 0 0 0 0 0
ENST00000450636.1 0 0.000431 0 0 0.0003355
ENST00000433106.2 0 0.000152 0 0 0.0014225
ENST00000432583.1 0 8.2e-05 0.0038185 0.0004505 0.015845
ENST00000446648.1 0.0005765 0.0004175 0.0147455 0.003902 0.0302945
ENST00000439382.1 0 0 0 0 0
ENST00000424612.1 0.0113945 0.0043825 0.000285 0.0208415 0.007847
ENST00000435407.1 0.0005945 0.0356615 0 0.0002145 0.0015905
ENST00000420579.1 0.0013805 0.048082 0.000178 0.0022175 0.003872
ENST00000446401.1 0.0030705 0.0234085 0 0.001437 0.000887
ENST00000412690.1 0.0080555 0.0003455 0.0013095 0.0188605 0
ENST00000420161.1 0.025964 0.006186 0.0017665 0.034729 0.002066
ENST00000450325.1 0 0 0 0 0
ENST00000417844.1 0 0 0 0 0
ENST00000446992.1 0 0 0 0 0
ENST00000448663.1 0 0 0 0 0
ENST00000432658.1 0 0 0.011538 0.002376 0
ENST00000457110.1 0 0 0.005197 0 0
ENST00000420330.1 0.015365 0.0447835 0.0120765 0.050326 0.0325385
ENST00000439955.1 0.0123015 0.028308 0.017029 0.0580845 0.032795
ENST00000445332.1 0.005574 0.0196425 0.0009405 0.0041355 0.0151675
ENST00000413179.1 0 0 0 0.0005 0
ENST00000414886.1 0 0 0 0.000119 0
ENST00000449075.1 0 0.0005965 0.0061255 0 0
ENST00000449819.1 0 0 0 0 0
ENST00000454260.1 0.0004355 0.001095 0.001106 0.001252 0.000112
ENST00000413602.1 7.5e-05 0 0.0013845 4.6e-05 0
ENST00000457436.1 0 0 0 0 0
ENST00000455707.1 0.000321 0.002385 0.0145365 0 0.0002085
ENST00000437837.1 0 0 0 0 0.000648
ENST00000413991.1 0.004015 0 0.00078 0.004352 0
ENST00000432474.1 0.000579 0 0 0.000926 0
ENST00000444963.1 0 0 0 0 0
ENST00000421820.1 0 0 0 0 0
ENST00000441053.1 0 0 0 0 0
ENST00000432984.1 0 0 0 0 0
ENST00000414554.1 0.0046625 0.004381 0.0025235 0.0018655 0.006073
ENST00000413904.1 0.026261 0.0246005 0.000298 0.0130565 0.025606
ENST00000439321.1 0.013091 0.023085 0.0030705 0.0254345 0.050846
ENST00000447668.1 0.013106 0.013402 0.0194445 0.017757 0.013239
ENST00000419902.1 0 0.0015515 0.0055225 0.000613 0.0021075
ENST00000438722.1 0 0.000131 0 0 0
ENST00000422238.1 0 0.0002345 0.0012305 0 0
ENST00000435895.1 0 0 0 0 0
ENST00000422649.1 0 0 0 0 0
ENST00000435441.1 0 0 0 0 0
ENST00000432894.1 0 0 0 0 0
ENST00000451749.1 0 0 0.000913 0 0
ENST00000438816.1 0 0 0.005854 0 0
ENST00000430692.1 0 0.0002685 0 0 0
ENST00000455174.2 0 0 0 0 0.0035855
ENST00000435352.1 0 0 0 0 0.0100595
ENST00000419223.1 0 0 0 0 0.0017915
ENST00000454927.1 0 0 0 0 0
ENST00000458326.1 0 0 0 0 0
ENST00000450035.1 0 0 0 0 0
ENST00000437793.1 0 0 0 0 0
ENST00000436605.1 0 0 0 0 0
ENST00000441412.1 0 0 0 0 0
ENST00000433673.1 0.0105195 0.003351 0.007387 0.049689 0.001312
ENST00000454503.2 0 0 0 0.001312 0
ENST00000502946.1 0 0 0 0 0
ENST00000412312.1 0 0 0 0 0
ENST00000413403.1 0 0 0 0 0
ENST00000375987.3 8.7e-05 0.00024 0.0002525 0 0
ENST00000450531.1 0 0.000433 0.007245 0 0
ENST00000450840.1 0 0 0 0 0
ENST00000433507.1 0 0 0 0 0.0001135
ENST00000427638.1 0.0002465 0 0.004917 0.0001145 0.008866
ENST00000450486.1 0 0 0 0 0
ENST00000422631.1 0 0 0 0 0
ENST00000457169.1 0 0 0 0 0
ENST00000448777.1 0 0 0 0 0
ENST00000436488.1 0 0 0 0 0
ENST00000429282.1 0.002251 5.45e-05 0.001789 0.0037095 0
ENST00000446213.2 0.021134 0 0.0159425 0.0049695 0
ENST00000437751.1 0 0 0.0003285 0 0.000129
ENST00000431979.1 0 0.00896 3.5e-05 0 0.0138815
ENST00000437608.1 0 0.0022125 0 0 0.0033245
ENST00000437330.1 0 0 0 0 0
ENST00000421696.2 0 0 0 0 0
ENST00000419362.1 0 0.000418 5.55e-05 8.2e-05 0
ENST00000419784.1 0 0 0 0 0
ENST00000440802.1 0.0020175 0.001375 0 0 0.001946
ENST00000450509.1 0 0 0 0.00238 0
ENST00000424510.1 0.000225 0 0 0 0
ENST00000454699.1 0 0 0.00167 0 0
ENST00000432414.1 0.103052 0 0.002654 0.002704 0
ENST00000416437.1 0 0 0.000329 0 0
ENST00000420184.1 0 0 0 0 0
ENST00000392929.2 0.0002845 0.000252 0.011041 0.003631 0.0024375
ENST00000537615.1 0.001504 0.002932 0.008648 0.0077345 0.00689
ENST00000413962.1 0.004179 0.0018335 0.002886 0 0.000836
ENST00000428857.1 0.0056495 0.003401 0.0222225 0.007847 0.0065485
ENST00000437007.1 0 0.0537345 0 0 0.000165
ENST00000419808.1 0.0109435 0.010333 0.003218 0.010606 0.009991
ENST00000438432.1 0.004783 0.0297615 0.0007025 0.007421 0.00493
ENST00000444406.1 0.006868 0.0234575 0.000934 0.016226 0.0017125
ENST00000446492.1 0.0050485 0.0410915 0.0026785 0.0064115 0.0058415
ENST00000399447.2 0.0061755 0.033153 0.001071 0.010439 0.0100625
ENST00000444649.1 0.002079 0.0395175 0.0020025 0.004332 0.001441
ENST00000448672.1 0 0.0327525 0 0.000584 0
ENST00000458351.1 0 0.0002825 0 0.002161 0
ENST00000446520.1 0 0 0 0 0
ENST00000431985.1 0.0273345 0.00619 0.0042865 0.023321 0.0102325
ENST00000414911.1 0 0.0037825 0.0069875 0.004593 0.0016935
ENST00000412593.1 0 0 0 0 0
ENST00000453636.1 0.00385 0.004513 0.0002305 0.0121645 0.0003525
ENST00000429008.1 0 0 0.000185 0 0
ENST00000421326.1 0 0 0 0 0.018068
ENST00000415918.1 0.0026435 0 0 0 0
ENST00000417715.1 0 0 0 0 0
ENST00000442794.1 0 0 0 0 0
ENST00000413315.1 0 0 0 0 0
ENST00000426716.1 0 0 0 0 0
ENST00000422799.1 0 0 0.000197 0 0
ENST00000427278.2 0.0001425 5.05e-05 0.000202 0 0.0007835
ENST00000428623.1 0 0.000633 0 0 0
ENST00000421083.1 0 0 0 0 0.000557
ENST00000413525.1 0 0 0 0 0
ENST00000432608.1 0.000361 0 0 0 0
ENST00000451027.1 0 0 0 0 0
ENST00000445791.1 3.45e-05 0 0.001294 0 0
ENST00000431734.1 0 0 0 0.0008815 0
ENST00000414256.1 0 0 0 0 0
ENST00000451774.1 0 0 0 0.000114 0
ENST00000432431.1 0 0 0 0 0
ENST00000423031.1 0 0 0 0 0
ENST00000451478.1 0 0 0 0 0
ENST00000420472.1 0 0 0.002158 0 0
ENST00000414195.1 0 0 0.0020205 0.000142 0.000104
ENST00000454965.1 0 0 0 0 0
ENST00000420548.1 0 0 0 0 0.005228
ENST00000418416.1 0 0 0 0 0
ENST00000414967.1 0 0 0 0 0
ENST00000450667.1 0 0 0 0 0
ENST00000436245.1 0 0 0 0 0
ENST00000402410.2 0 0 0 0 0
ENST00000446781.1 0 0 0.000283 0 0
ENST00000449714.1 0.0951305 0.0038705 0.0110975 0.111077 0.0023595
ENST00000295052.3 0 0 0 0 0
ENST00000433174.1 0 0 0 0 0
ENST00000437118.1 0 0 0 0 0
ENST00000429317.1 0 0 0 0 0
ENST00000441356.1 0 0.000411 0.001916 0 0
ENST00000416350.1 0 0.000566 0 0 0
ENST00000421624.1 0 0 0.0055625 0 0
ENST00000440668.1 0 0 0 0 0
ENST00000413247.1 0 0 0 0 0
ENST00000423428.1 0 0 0 0 0
ENST00000427615.1 0 0 0 0 0
ENST00000443811.1 0 0 0 0 0
ENST00000425983.1 0 0 0 0 0
ENST00000447078.1 0 0 0 0 0
ENST00000420365.1 0 0 0 0 0
ENST00000413043.1 0 0 0 0 0
ENST00000429916.1 0 0 0 0 0
ENST00000454312.1 0.0005765 0 0 0.0009205 0
ENST00000454537.1 0 0.0071245 0 0 0
ENST00000424322.1 0.000512 0.0049895 0 8e-05 0
ENST00000434635.1 0 0 0 0 0
ENST00000432599.1 0 0 0.0012455 0 0
ENST00000443901.1 0 0 0 0 0
ENST00000442706.1 0 0 0 0 0.000167
ENST00000448255.1 0.004758 0 0.0232965 0.011018 0.0161415
ENST00000428651.1 0.002924 0 0.0196565 0.0051145 0.0433705
ENST00000500318.1 0.0008625 0.0014515 0 0.000368 0.0002985
ENST00000447019.1 0.000879 0 0.0054785 0.0057725 0.026207
ENST00000439185.1 0 0 0 0 0
ENST00000412781.2 0 0 0 0 0
ENST00000342892.4 0 0 0 0 0.0001145
ENST00000442666.1 0 0 0 0 0
ENST00000449526.1 0 0 0 0 0
ENST00000420020.1 0 0 0 0 0
ENST00000418474.1 0.0312545 0.0121015 0.0960325 0.025065 0.106352
ENST00000453016.1 0.007376 0.011571 0.026468 0.0066525 0.028439
ENST00000418770.1 0.0067815 0.004281 0.011652 0.0021155 0.019318
ENST00000425470.1 0 0 0 0 0
ENST00000421122.1 0.000861 0.00076 0 0 0
ENST00000445372.1 0.00057 0.0005475 0 0 0
ENST00000439050.1 0.03027 0.0478965 0.006908 0.007297 0
ENST00000436506.1 0.096411 0.094152 0.040722 0.0577595 0.0003135
ENST00000435692.1 0 0 0 0 0
ENST00000444164.1 0 0 0 0 0
ENST00000437683.1 0 0 0 0 0
ENST00000418335.1 0.005678 0.0011205 0.0013215 0.0026305 0
ENST00000432251.1 0 0 0 0 0
ENST00000418968.1 0 5.1e-05 0 0 0
ENST00000446838.2 0 0 0.000211 0 0
ENST00000429636.1 0 0 0.000508 0 0
ENST00000414885.1 0.017409 0 0 0.0531245 0
ENST00000431341.1 0.0033385 0 0 0.0090255 0.000693
ENST00000425688.1 0 0.0013175 0.062329 0 0
ENST00000428888.1 0 0 0.00086 0.0014865 0
ENST00000457108.1 0 0.000177 0 0.0007375 0
ENST00000440322.1 0 0 0 4e-05 0
ENST00000446624.1 0 0 0 0 0
ENST00000443032.1 0 0 0 0 0
ENST00000447809.2 0.0007885 0.0002215 0.000159 0.0001965 0
ENST00000525330.1 0 0 0 0 0
ENST00000442316.1 0 0 0.023931 0.0002585 0
ENST00000430546.1 0.0040635 0.000405 0.0001625 0.0065655 1.91623
ENST00000436982.2 0.0070675 0 0.000382 0.001685 0.063319
ENST00000425636.2 0 0.001024 0.000755 0.000587 0.0016945
ENST00000432133.1 0 0.0002885 0 0 0
ENST00000413923.1 0 0 0 0 0
ENST00000424391.1 0 0 0 0 0.0001735
ENST00000457834.1 0 0 0 0 0
ENST00000438635.1 0 0 0 0 0
ENST00000423519.1 0 0 0 0.0031195 0
ENST00000428156.1 0.002905 0 0.000514 0.0097475 0.000258
ENST00000442456.1 0.0017935 0.0042845 0.007142 0.002872 0.029881
ENST00000429172.1 0.00027 0.000382 0.0074445 0.003528 0.018148
ENST00000426475.1 0.0002585 0.001814 0.007617 0.0080165 0.111383
ENST00000451730.1 0.000184 0 0.0004795 0 0.0003645
ENST00000418106.1 0 0 0 0 0
ENST00000455988.1 0.00018 0.000164 0.0002925 0.000663 0
ENST00000514012.1 0 0 0 0 0
ENST00000416361.1 0.003245 0.0053795 0.0007265 0.011262 0.0011435
ENST00000448117.1 0.001585 0 0 0.001704 0.006904
ENST00000445613.1 0 0 0.0012545 0.001309 0
ENST00000441212.1 0.000976 0 0.003005 0 0
ENST00000458314.1 0.00019 0.002993 0 0.0008855 0.000648
ENST00000417539.1 0.000218 0.000343 0 0.0002455 1.1e-05
ENST00000442417.1 0.00139 0.008798 0.015064 0.002471 0.009724
ENST00000450443.1 0.0014235 0.03005 0.014339 0.0018875 0.030434
ENST00000416080.1 0.000231 0.0040395 0.0001575 0 0.0022825
ENST00000444919.1 0 0.002653 0 0.0009585 0.0012905
ENST00000436922.1 0 0.003914 0.010175 0 0.000863
ENST00000430128.1 0 0 0 0 0
ENST00000455435.1 0 0 0 0 0
ENST00000435328.1 0 1.75e-05 0.0011515 0 0
ENST00000419609.1 0 0 0 0 0
ENST00000422703.1 0 0 0 0 0
ENST00000423106.2 0 7.05e-05 0.0009615 7.15e-05 0.0001365
ENST00000437243.1 0.001802 0.0005335 0 0 0.000357
ENST00000418620.1 0 0.0026085 0.000226 0.001446 0.0010745
ENST00000420866.1 0 0 0.000503 2.9e-05 0.008205
ENST00000436820.1 0 0 0 0 0.0048425
ENST00000444196.1 0.006214 0.0056505 0.0059 0.0015145 0.001899
ENST00000417038.1 0.003051 0.00573 0.004291 0.0008215 0.0015725
ENST00000442996.1 7e-05 0 0.000607 0 0.009823
ENST00000412835.1 0 0 0 0 0.0158545
ENST00000454203.1 0 0 0 0 0.001229
ENST00000416004.1 0 0 0.00059 0 0
ENST00000449168.1 0.0039495 0.0012255 0.002271 0.00589 0.0077785
ENST00000444567.1 0 0 0 0 0
ENST00000438963.1 0 0 0 0 0
ENST00000453206.1 0 0 0 0.0019285 0
ENST00000458254.1 0 0 0 0 0
ENST00000417215.1 0 0 0 0 0
ENST00000440016.1 0 0 0 0 0
ENST00000426965.1 0 0 0 0 0
ENST00000416928.1 0.085262 1.9e-05 0.000687 0.650881 2.95e-05
ENST00000417086.1 0.0264925 0 0.000314 0.159608 0
ENST00000436126.1 0.0005975 0 0 0.019841 0
ENST00000413969.1 0 0 0 0.001399 0
ENST00000456876.1 0 0 0 0.0238555 0
ENST00000447538.1 0.003242 0 0 0.030353 0
ENST00000425005.1 0 0 0 0.001487 0
ENST00000452365.1 0.009583 0 0 0.0280615 0
ENST00000426615.1 0 0 0.001685 0.0005515 0.0003445
ENST00000412153.1 0 0.000878 0 0 0
ENST00000431455.1 0 0 0 0 0
ENST00000295549.3 0 0 0.002231 0 0
ENST00000339037.3 0 0 0.000329 0 0
ENST00000443670.1 0 0.000345 0.0001755 0 0
ENST00000438143.1 0 0 0 0 0
ENST00000428283.1 0 5.75e-05 0.0022225 0 0
ENST00000430460.1 0 0 0.001814 0 0
ENST00000451851.1 0 0 0 0 0
ENST00000432925.1 0 0 0 0 0
ENST00000457756.1 0 0 0 0 0
ENST00000452002.1 0 0.000142 0 0 0
ENST00000441205.1 0 0 0 0 0
ENST00000455416.1 0 0 0 0 0
ENST00000469031.2 0.030637 0.0104205 0.0100295 0.0394695 0.0183535
ENST00000428541.1 0.0044065 0.002936 0.0068235 0.0138405 0.0038545
ENST00000397057.2 0.0073845 0.0287645 0 0.027306 0.003456
ENST00000456746.1 0.0197935 0.0256435 0.02077 0.034093 0.066622
ENST00000430416.1 0 0.001383 0.008171 0.0044485 0.0026055
ENST00000443132.1 0.0043565 0.008704 0.008051 0.0102265 0.0062105
ENST00000447413.1 0.0378735 0.0151105 0.0228 0.051944 0.0916905
ENST00000357045.4 0.0025665 0.001118 0 0.0054245 0
ENST00000412133.1 0 0 0 0.000125 0.00027
ENST00000450227.1 0 0.0001645 0 0 0.0022005
ENST00000457053.1 0.0011345 0 0 0 0
ENST00000420672.1 0.037487 0.0682415 0 0.003561 0.0616425
ENST00000454488.1 0.03852 0.053079 0.059119 0.014215 0.0761585
ENST00000450044.1 0.021727 0.022616 0.0312025 0.0032205 0.027116
ENST00000442036.1 0.0026345 0.0343865 0.007843 0.000467 0.0194095
ENST00000453026.1 0.0462785 0.076511 0.018489 0.0020795 0.053273
ENST00000436616.1 0.117009 0.193747 0.027172 0.0068175 0.108671
ENST00000415236.1 0.0153375 0.0224435 0.009853 0.00406 0.026218
ENST00000419746.1 0.066119 0.138121 0.102248 0.077782 0.0938945
ENST00000456053.1 0.0557445 0.168082 0.107951 0.0947205 0.211508
ENST00000442329.1 0.034096 0.279224 0.118426 0.091804 0.212081
ENST00000431259.1 0.0128365 0.040463 0.0123405 0.0134335 0.0258655
ENST00000450692.1 0.353045 0.750229 0.733618 0.0808875 0.821953
ENST00000415561.1 0 0 0 0 0.003962
ENST00000438095.1 0.0093475 0.0437915 0.010423 0.0150485 0.019805
ENST00000418062.1 0.0002785 0.0013595 0.0003555 0.001111 0.0001895
ENST00000431752.1 0.001157 0.0045455 0.0038315 0.001051 0.0002635
ENST00000419129.1 0 0 0 0 0
ENST00000429816.1 0 0 0 0 0
ENST00000428080.1 0.0005715 0 0.002402 0.001398 0.0094945
ENST00000456895.1 0 0 0 0 0.00016
ENST00000414750.1 0 0 0 0 0
ENST00000424170.1 0 0.0003165 0 0 0
ENST00000435411.1 0 0.000925 0 0 0
ENST00000428474.1 0 0.003083 0 0 0
ENST00000424655.1 0 2.15e-05 0 0 0
ENST00000456446.1 0 0 0 0 0
ENST00000440371.1 0 0 0 0 0
ENST00000449835.1 0 0 0 0 0
ENST00000444562.1 0 0 0 0 0
ENST00000413954.1 0 0 0 0 0
ENST00000441026.1 0 0 0 0 0
ENST00000421998.1 0 0.0005325 0 0 0
ENST00000427269.2 0 0.000429 0 0.001143 0
ENST00000437717.1 0 0 0 0 0
ENST00000436557.1 0.000686 0.0073845 0.0001495 0.0045 0.003608
ENST00000429929.1 0.00099 0.0018335 0.0010905 0.0049975 0.0007835
ENST00000456653.1 0.0025775 0.0105965 0.0017595 0.005858 0.0015005
ENST00000427108.1 0.00199 0.003103 0.000323 0.0028845 0.0004625
ENST00000419719.1 0.0007705 0.0060955 0.0011395 0.003649 0.0009295
ENST00000453665.1 0.001094 0 0 0 0
ENST00000453517.1 0.0096075 0 0.000399 0.081766 0.0022995
ENST00000412276.1 0.002395 0 0 0.0346835 0.000497
ENST00000428329.1 0.004219 0 0 0.0107165 0
ENST00000434418.1 0 0 0.0022475 0 0.0035415
ENST00000415357.1 0 0 0.0337475 0 0.145473
ENST00000431708.1 0 0 0 0 0
ENST00000419029.1 0 0 0 0 0
ENST00000520651.1 0.0089785 0.0079345 0.0019525 0.009618 0.0099755
ENST00000521819.1 0.0046795 0.000889 0.001708 0.006266 0.002197
ENST00000523895.1 0.0028695 0.0015865 0.0014505 0.001963 0.0024515
ENST00000457407.1 0.016461 0.0133585 0.008804 0.0099885 0.0176785
ENST00000421437.1 0 0.0009675 0 0.0003405 0
ENST00000411949.1 0.000242 0 0 0 0
ENST00000428032.1 0 0 0 0.0002085 0
ENST00000413911.1 0.0047205 0.009854 0.0037395 0.0043855 0.0043355
ENST00000431351.1 0 0.0023885 0 0 0
ENST00000456176.1 0.0019535 0.0002325 0.000318 0 0.0002935
ENST00000429796.1 0 0.0003615 0 0 0
ENST00000419640.1 0.017668 0 0.052911 0.0454075 0
ENST00000413304.2 0 0 0 0 0.0004915
ENST00000424116.1 0.0321155 0.000369 0 0.115789 0.029538
ENST00000428980.1 0.017528 0.000316 0 0.0245275 0.0207695
ENST00000414394.1 0 0 0 0 0
ENST00000433550.1 0 0.002566 0 0 0
ENST00000422017.1 0 0 0 0 0
ENST00000454040.1 0 0 0 0 0
ENST00000438505.1 0 0.000209 0 0 0
ENST00000450848.1 0 0 0 0 0
ENST00000419786.1 0 0.0013385 0 0 0
ENST00000447194.1 0 0 0 0 0
ENST00000418387.1 0.0007335 0 0.000683 0.0003245 0
ENST00000413290.1 0 0 0 0.0007335 0.0040345
ENST00000452381.1 0.0360345 0.006398 0 0.0040585 0.0005335
ENST00000432711.1 0.000318 0 0 0 0.000236
ENST00000430904.1 0 0.0008195 0 0.005725 0.027973
ENST00000433933.1 0.0003215 0.0006175 0 0.005624 0.0419505
ENST00000449346.1 0 0.0046035 0 0 0
ENST00000428191.1 0.000633 0.008064 7.25e-05 0.0001475 0
ENST00000442984.1 0.00201 0.0028255 0 0 0
ENST00000448977.1 0 0 0 0 0
ENST00000422899.1 0 0 0 0 0
ENST00000456248.1 0 0 0 0 0
ENST00000451266.1 0 0 0 0 0
ENST00000443261.1 0 0 0 0 0
ENST00000440609.1 0 0 0 0 0
ENST00000456031.1 0 0 0.0040395 0 0.00024
ENST00000489557.2 0 0 0 0 0
ENST00000442967.1 0.0003405 0 0.000184 0 0.003036
ENST00000441234.1 0 0 0 0 0
ENST00000450728.1 0 0 0 0 0.0010995
ENST00000446911.1 0 0 0 0 0.0008245
ENST00000416200.1 0.0002485 0 7.7e-05 0 0.000425
ENST00000427045.1 0 0 0 0 0
ENST00000419243.1 0 0 0 0 0
ENST00000439734.1 0 0 0 0 0
ENST00000453035.1 0 0 0 0 0
ENST00000416668.1 0.0007365 0 0.001302 0.000907 0.0011995
ENST00000420922.2 0.001712 0.0005705 0.001372 0.0003125 0.001679
ENST00000420128.1 0.005129 0.0001285 0.004058 0.003455 0.001435
ENST00000457577.3 0 0.0018475 0.000428 0.001126 0.0004555
ENST00000417006.1 0.00016 0.000325 0 0.000414 0
ENST00000413557.1 0 0.000509 0 0 0
ENST00000454153.1 0 0 0 0 0
ENST00000452787.1 0.002044 0.000601 0.000153 0.0010735 0.000682
ENST00000447972.2 0.0021805 0 0 0.001216 0
ENST00000413848.1 0.0051355 0.002507 0.001117 0.0070355 0.002395
ENST00000332935.6 0.0010075 0.0010775 0.000409 0.0002705 0.00164
ENST00000448256.1 0 0.0002535 0 0.000386 0.0003675
ENST00000474886.2 0 0 0 0 0
ENST00000415011.1 0.00042 0 0 0.0006135 0
ENST00000434645.1 0.026889 0.274711 0.0277945 0.112656 0.173003
ENST00000409819.1 0.000233 0 0.0007815 0 0
ENST00000447111.1 0.0018145 0.0027045 0 0 0.0021865
ENST00000469747.2 0 0.00021 0 0 0
ENST00000411436.1 0 0 0 0 0
ENST00000419860.1 0 0 0 0 0
ENST00000444017.1 0 0 0 0 0
ENST00000456384.1 0 0 0 0 0
ENST00000423425.1 0 0 0.002308 0 0
ENST00000422116.1 0.0007755 0 0 0.0030135 0
ENST00000420509.1 0.0113335 0.0136315 0.02468 0.053222 0.014979
ENST00000435627.1 0.0033565 0.001881 0.012222 0.010461 0.0034515
ENST00000453039.1 0.001019 0.0006745 0 0.0006775 0.0001875
ENST00000415275.1 0 0 0 0 0
ENST00000415029.1 0 0.001301 0.000277 0 0
ENST00000543490.1 0 0 0 0 0
ENST00000453816.1 0 0 0 0 0
ENST00000441223.1 0 0.0001 0 0 0
ENST00000438070.1 0.000703 0.0019495 0.011755 0 0
ENST00000428777.1 0.004199 0.0081765 0.015809 0.0025725 0.0009035
ENST00000435643.1 0 0 0 0 0.0001205
ENST00000417096.1 0.000173 0.003537 0.0016035 0.000911 0.004635
ENST00000448786.1 0 0.0019185 0 0 0.0017435
ENST00000454444.1 0 0 0 0 0
ENST00000440545.1 0 0 0 0.003402 0.001281
ENST00000440326.1 0.0001555 0.0002195 0 0 0.0016795
ENST00000430494.1 0.000143 0 0 0 0.0003205
ENST00000432413.1 0.0002075 0.003832 0.001374 0.001598 0.0016575
ENST00000412387.1 0.0009345 0.0039895 0.002091 0.0013495 0.0012875
ENST00000438824.1 0 0 0 0 0
ENST00000418850.1 0 0.000218 0.000498 0 0.000333
ENST00000429730.1 0.0001955 0.877224 0 0 0
ENST00000343987.2 0.037362 0.023585 0.0302965 0.066199 0.0095745
ENST00000421964.1 0 0.0048495 0.0013335 0.0056595 0.0002455
ENST00000440574.1 0.0019295 0.0045515 0.0198875 0.0126965 0.0054045
ENST00000448588.1 0.000584 0 0.00142 0.0020075 0.000623
ENST00000424628.1 0 0 0 0 0
ENST00000452057.1 0.0188465 0.0294765 0.014575 0.027164 0.0401235
ENST00000412065.1 0.004388 0.000159 0.002235 0.0026715 0
ENST00000433296.1 0 0.002399 0 0 0
ENST00000420418.1 0 0.002578 0 0 0
ENST00000416344.1 0 0.0104365 0 0 0
ENST00000415387.1 0 0.0007235 0 0 0
ENST00000434559.1 0 0 0 0 0
ENST00000453965.1 0 0 0 0 0
ENST00000437261.1 0 0 0 0 0
ENST00000426870.1 0 0.0046015 0 0 0
ENST00000360083.3 0.0008435 0.002788 0.001285 0.001248 0.000139
ENST00000451880.2 0 0 0 0 0
ENST00000412896.1 0 0 0 0 0
ENST00000437883.1 0 0 0 0 0
ENST00000416430.1 0 0 0 0 0
ENST00000420134.1 0.002388 0.0199085 0.004535 0.002725 0.0002955
ENST00000437897.2 0 0 0 0 0
ENST00000419251.1 0 0 0 0 0
ENST00000448086.1 0 0.000635 0 0 0
ENST00000412951.1 0 0.0005885 0 0 0
ENST00000447835.1 0 0 0 0 0
ENST00000414756.1 0 0 0 0 0
ENST00000431727.2 0 0 0 0 0
ENST00000422353.1 0 0 0 0 0
ENST00000417485.2 0 0.0001585 9.75e-05 0.0013945 0
ENST00000457625.2 0 0 0 0 0
ENST00000445174.1 0.000294 0.0025965 0.0001305 0.001362 6.85e-05
ENST00000423530.1 0.0002235 0.0030295 0.0003885 0.001261 0
ENST00000419922.1 0 0.002236 0.001061 0.0035705 0
ENST00000413563.1 0.002851 0.0007065 0 0.0078335 0
ENST00000451392.1 0 0.0061645 0 0.0005465 0
ENST00000428487.1 0.0011925 0.000144 0 0.0013 0
ENST00000415479.1 0.0004675 0 0 0.0012685 0.000101
ENST00000417922.1 0 0 0.0009635 0 0
ENST00000443971.1 0 0 0 0 0
ENST00000413311.1 0.0047275 0.017108 0.0121395 0.003512 0.001853
ENST00000417481.1 0 0 0 0 0
ENST00000452736.1 0 0 0 0 0
ENST00000457694.1 0.00343 0.000249 0.000987 0.003385 0
ENST00000453157.1 0.0155175 0.000226 0 0.004413 0.0007625
ENST00000414135.1 0.0024095 0.00204 0.000231 0.002239 0.0011505
ENST00000438978.1 0.0044565 0.0034685 0.0003305 0.0067645 0.00161
ENST00000431856.1 0.0097355 0.005809 0 0.006125 0.001226
ENST00000427280.1 0 0.0113525 0.0091105 0.006282 0.051586
ENST00000449783.1 0 0.0004545 0.000844 0 9.55e-05
ENST00000441803.1 0.0016315 0.0004915 0.0031065 0.0011095 0.000408
ENST00000447289.1 0 0 0.00029 0 0
ENST00000434973.1 0 0 0.000811 0 0
ENST00000440900.1 0 0 0 0 0
ENST00000421907.1 0 0 0 0.000422 0
ENST00000451711.1 0 0 0 0 0
ENST00000418591.1 9.65e-05 5.65e-05 0 0.000193 0
ENST00000452813.1 0 0.0001385 0 0.000163 0.000419
