filename	NHEK	K562	HELAS3	GM12878	H1HESC
ENST00000435350.1	0.050381	0.0029625	0	0.0152385	0.211708
ENST00000422040.1	0.0542353	0.142865	0.473706	0.058261	0.015913
ENST00000436681.1	0.0497437	0.0456775	0.04953	0.005458	0
ENST00000447571.1	0	0.0040495	0.0046175	0.0204625	0.021843
ENST00000433051.1	0	0	0	0	0
ENST00000458461.1	0	0	0	0	0.0155625
ENST00000445151.1	0	0	0	0	0
ENST00000445272.1	0.129538	0.104162	0	0.152635	0
ENST00000457372.1	0	0	0	0	0
ENST00000444062.1	15.9664	29.5268	12.753	21.6401	14.4106
ENST00000432083.1	0	0	0	0	0
ENST00000412492.1	0.00729167	4.17963	1.33597	0.947101	0.0015425
ENST00000449881.1	0.0167033	0.0158125	0.0673225	0.035673	0.010252
ENST00000424592.1	0.0175107	0.0124355	0	0	0
ENST00000448671.1	0.00158867	0	0.005023	0.09621	0.196292
ENST00000421083.1	0	0.0318915	0.003783	0.0178695	0.0040735
ENST00000458351.1	0	0	0	0.0073885	0
ENST00000446372.1	12.0219	0	0	0.002309	0.0023765
ENST00000458472.1	0	0	0	0	0
ENST00000457383.1	0.00897767	0	0.022288	0.0098475	0
ENST00000455084.1	0	0	0	0	0.023028
ENST00000448561.1	0.017099	0.0390155	0.025359	0.020325	0
ENST00000436582.1	0	0.0167375	0	0.078011	0
ENST00000423272.1	2.67677	7.11031	6.00769	3.32294	5.47157
ENST00000422062.1	0	0.005324	0	0	0
ENST00000435493.1	0.0188047	0	0.017036	0	0.018352
ENST00000422183.1	58.6699	174.882	139.983	83.9671	73.4866
ENST00000446262.1	0	0	0	0	0.00478
ENST00000446383.1	0	0	0	0	0.383622
ENST00000457273.1	0.0935317	0	0	0	0.0193035
ENST00000447691.2	0.0788397	0.228406	0.104545	0.0922005	0.050019
ENST00000489096.1	0.186278	0.154809	0.198784	0.183948	0.0710245
ENST00000510150.1	0.0228483	0	0	0	0
ENST00000436340.1	0	0	0	0	0.010689
ENST00000422194.1	0.121309	0.017234	0.0145075	0.074241	0
ENST00000458252.1	0	0	0	0.0445165	0.0320545
ENST00000445184.1	0.163274	0.861116	0.299436	0.488651	0.0799955
ENST00000512581.1	0	0.0608135	0.010418	0.002209	0
ENST00000521051.1	0	0	0	0	0
ENST00000426550.1	0	0	0	0	0
ENST00000413240.1	0.006228	0.0042165	0	0.031155	0.011117
ENST00000427881.1	0.0112993	0.218695	0.0019405	0.0104295	0
ENST00000545251.1	19.3116	2.0746	4.60311	12.9752	4.49492
ENST00000437561.1	24.2586	46.7065	18.5499	5.76771	4.46256
ENST00000424251.1	0	0	0	0	0
ENST00000545372.1	0.216154	0.003611	0.0378275	0	0
ENST00000412393.1	0.917477	0.863921	0.362294	1.62973	0.117188
ENST00000449782.1	0	0	0	0.090147	0
ENST00000423162.1	0.0573247	0.006778	0	0	0
ENST00000424493.1	0.00313467	0.0219435	0.0335255	0.002741	0.0446775
ENST00000423283.1	0.017902	0	0	0	0
ENST00000434052.1	11.7446	19.3207	27.0699	17.2794	8.08107
ENST00000457053.1	0	0	0.031272	0	0
ENST00000513560.1	0.480829	2.10044	4.16596	2.95932	0.598704
ENST00000513681.1	0	0.003046	0	0.0053335	0
ENST00000417970.1	0	0	0	0	0
ENST00000536671.1	0.00680567	0.0007545	0.002991	0	0
ENST00000414340.1	0	0	0	0	0
ENST00000510172.1	0	0.130276	0	0	0.054015
ENST00000427892.1	0	0	0.002122	0	0.001321
ENST00000414582.1	0	0.316305	0.002649	2.16485	0
ENST00000437330.1	0	0	0	0	0
ENST00000439992.1	0	0	0	0	0.0285165
ENST00000437451.1	17.855	12.0763	30.9584	17.4866	2.83601
ENST00000412162.1	1.01168	0	0.082846	1.91203	0.0545455
ENST00000449551.1	0	0.0203955	0.0364075	0	0.273038
ENST00000449672.1	0	0	0	0	0
ENST00000424383.1	0.097182	0.150168	0.671972	0.043558	2.9708
ENST00000423173.1	0	0	0	0	0
ENST00000435273.1	0	0	0	0	0
ENST00000435394.1	0.390207	0	0.010381	0.003598	0.0075095
ENST00000422084.1	0	0	0	0	0
ENST00000447494.1	1.68368	0.0058395	0.54166	1.45371	3.04056
ENST00000468196.1	1.32021	0.652983	0.971427	0.084797	2.85719
ENST00000457283.2	0.676641	3.98468	2.82424	3.39846	2.90177
ENST00000527970.1	0	0.0947435	0.012346	0.012955	0.272651
ENST00000512240.1	0	0.001503	0	0	0
ENST00000417860.1	15.9664	29.5268	12.753	21.6401	14.4106
ENST00000416650.1	1.43025	5.94259	3.72083	1.67746	2.02262
ENST00000428750.1	0.0222693	0	0.138963	0	0
ENST00000427540.1	0.316168	1.22792	0.823852	0.697159	0.149977
ENST00000415561.1	16.9842	42.1011	14.5455	42.3134	20.4452
ENST00000535351.1	0.00130867	0.025388	0	14.0524	0
ENST00000510062.1	0	0	0	1.80674	18.2487
ENST00000521073.1	0	0.160702	0.0038575	0	0
ENST00000438551.1	0	0.040367	0	0	0
ENST00000425483.1	0	0.009939	0	0	0
ENST00000412294.1	0	0.201321	0.049607	5.13522	0.011121
ENST00000435042.1	0	0.0059535	0	0.103394	0
ENST00000436373.1	0	4.44394	0.0737795	3.81325	0
ENST00000435163.1	0.356525	0.592967	1.19178	0.685966	1.37138
ENST00000435284.1	0	0	0	0	0
ENST00000446053.1	0.005409	0	0	0.009932	0.026213
ENST00000447384.1	0	0	0	0	0
ENST00000446174.1	8.7861	5.10246	3.08705	19.4352	9.85727
ENST00000434195.1	0.084054	0.123585	0.080364	0.0514625	0.0326975
ENST00000458274.1	1.27809	1.6458	2.3411	1.76346	0.996841
ENST00000504870.1	0	0	0.0755815	0	0
ENST00000405650.1	0.058266	0.006156	0.002017	0.0059965	0.0139145
ENST00000512130.1	0.0235053	5.41132	0.012281	0.131721	0.044679
ENST00000513461.1	0.00864933	0.0225335	0.0072915	0.0055785	0
ENST00000429850.1	0	0	0	0.0053095	0
ENST00000536330.1	0	0	0	0.0141005	0
ENST00000415330.1	0.27465	5.77487	1.09342	1.02091	11.5311
ENST00000536451.1	0.305566	0.281717	0.0855445	0.514156	0.335942
ENST00000414120.1	0.0159683	0.0009465	0.249549	0.017413	0.0312655
ENST00000428761.1	0	0	0	0	0.00261
ENST00000415451.1	0.0177957	0	0.106429	0	0.0135675
ENST00000536572.1	0	0	0	0	0
ENST00000427551.1	0	0.0065365	0.0063645	0.018255	0
ENST00000510073.1	0	0	0	0	0
ENST00000425010.1	0	0.0223295	0	0	0
ENST00000522173.1	0	0.133592	0	0	0.001725
ENST00000414483.1	0	0	0	0	0
ENST00000521084.1	0	0	0	0	0
ENST00000439893.1	0	0	0	0	0
ENST00000545163.1	0	0	0	0	0
ENST00000449573.1	0.369163	0.22865	0.028439	1.87996	2.63317
ENST00000436263.1	0	0	0	0	0
ENST00000449694.1	0	0	0.008452	0	0
ENST00000423074.1	0.00584333	0	0.080474	0	0
ENST00000544195.1	0	0	0	0	0
ENST00000435295.1	0.457956	1.08312	0.803179	0.654006	0.909113
ENST00000445096.1	0.004679	0.372768	21.8792	0.009885	2.3707
ENST00000457075.1	0.234665	0	0	0	0.499792
ENST00000469031.2	0.501512	0.616264	0.83274	0.314655	0.189009
ENST00000504760.1	0	0.0027515	0	0	0.0591135
ENST00000515771.1	0.000734	8.2256	0.0143905	2.92755	0.444532
ENST00000418850.1	0.111623	0.076056	0.0306595	0.219609	0.074244
ENST00000538640.1	0.0967303	0	0	0	0
ENST00000525330.1	0	0	0	0	0
ENST00000527992.1	10.4929	22.1262	16.3522	8.98175	32.1103
ENST00000500162.1	0.00829067	0.01866	0.0760775	0.617318	4.87969
ENST00000416430.1	0	0	0	0	0
ENST00000512262.1	0	0	0	0	0
ENST00000536341.1	0	0	0	0	0
ENST00000523031.1	0.734755	8.17972	3.90122	3.3475	4.43632
ENST00000511052.1	1.41753	0	0.375511	0	3.4985
ENST00000428651.1	0.483345	1.49708	0.211774	0	0.816078
ENST00000428772.1	0.212521	0.003304	0	0.050546	0
ENST00000523394.1	0.0454243	0.272685	0	0.072128	0.024266
ENST00000425021.1	0.000415667	0	0.35018	1.72947	0.010879
ENST00000413042.1	0.0150237	0.01349	0.035998	0.0292475	0.0333515
ENST00000438573.1	0	2.58905	0	0.0023585	0
ENST00000426594.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000436032.1	0	0	0	0	0
ENST00000425384.1	0	1.32116	0.983766	0.0207385	0.474996
ENST00000449463.1	0.006823	0	0	0	0
ENST00000424174.1	0.003247	0.1482	0.267512	0.178995	0.125941
ENST00000448374.1	0.120157	0.0607595	0.0086615	0.612109	0.0314225
ENST00000436395.1	0	0	0	0	0
ENST00000515782.1	0	0	0	0	0
ENST00000419950.1	1.84924	1.79638	0.699165	0.872127	8.29394
ENST00000429630.1	5.26121	4.67302	4.9086	1.2437	4.49871
ENST00000417651.1	0	0.0088375	0	0	0.0090955
ENST00000524252.1	0.0157217	0	0.0045515	0	0
ENST00000427210.1	1.26209	5.29806	1.79877	2.12373	3.2044
ENST00000428541.1	0.0445447	0.086969	0.120545	0.08474	0.135498
ENST00000429872.1	0	5.44419	0.057101	7.25429	0.0113515
ENST00000523042.1	0	0.005712	0.005735	0.356851	0
ENST00000414142.1	7.37969	46.5765	18.1053	12.0976	18.4335
ENST00000428783.1	0.0366007	0.0020455	0.0917235	0.257962	0.201524
ENST00000523284.1	0	0.0262535	0	0	0
ENST00000510095.1	0.0221223	0	0.0060395	0.0275675	0.018361
ENST00000413053.1	0.0104327	0.0226385	0.873621	0.0528805	0.028271
ENST00000425153.1	0	0	0	0	0
ENST00000439794.1	0.011474	2.96586	1.78548	0.0302625	6.36853
ENST00000449111.1	1.27809	1.6458	2.3411	1.76346	0.996841
ENST00000437132.1	0	0	0	0	0
ENST00000413030.2	0.121676	0.630246	0	3.71554	1.7079
ENST00000437374.1	0.273357	0.494923	0.352923	0.371984	0.116824
ENST00000412085.1	0.0189183	0	0.288141	0.106278	0.0373375
ENST00000448264.1	0.0338453	0	0.025112	0	0
ENST00000436285.1	58.6699	174.882	139.983	83.9671	73.4866
ENST00000435075.1	0	0	0	0	0
ENST00000447175.1	0.00472767	0	0.002376	0	0
ENST00000449451.2	0	0	0	0	0
ENST00000457097.1	0	0	0	0	0
ENST00000528982.1	0	0.005004	0	0	0
ENST00000417420.1	0	0	0	0	0.0040565
ENST00000525352.1	0.010647	0.0170865	0.081646	0.0468235	0.0158585
ENST00000415000.1	0	0.0028015	0	0	0.001441
ENST00000538783.1	0	0	0	0	0
ENST00000415121.1	5.23173	41.026	0.140892	0.020932	0.0094125
ENST00000525594.1	0.00203033	0.0314675	0.0661405	0.0318555	0.0078885
ENST00000512284.1	0	0	0	0	0
ENST00000415242.1	0.00338467	0	0	0	0.0127165
ENST00000439321.1	0.291648	2.49153	1.53476	1.86128	0.604888
ENST00000428673.1	0	0	0	0.0071505	14.7043
ENST00000535153.1	0	0	0	0.0056755	0.152578
ENST00000426374.1	0	0	0	0	0
ENST00000426495.1	0	0	0.006473	0	0.016155
ENST00000436054.1	0.0213757	0	0.034253	0	0.0187485
ENST00000449485.1	0	0	0.173559	0	0.488898
ENST00000436175.1	0.138914	0	0.171285	0.039098	0.022171
ENST00000448275.1	0	0	0	0	0.001416
ENST00000458030.3	0.578594	0.308508	0.423088	0.236845	0.349782
ENST00000503572.1	0	0	0	0	0.007435
ENST00000416100.1	0	0	0.020625	0	0
ENST00000416221.1	6.23927	3.47945	2.80849	1.78641	1.33777
ENST00000525363.1	0	0	0	0	0.010759
ENST00000526694.1	0.086284	0.178305	0.0349335	0.293706	0.094954
ENST00000513384.1	0	0	0	0	0.0546545
ENST00000415011.1	0.0793647	0	0.0112315	0	0
ENST00000416342.1	0.024416	0	0	0	0
ENST00000525484.1	0.883529	0.601786	1.87006	0.462368	0.379759
ENST00000417794.1	0	0	0	0	0
ENST00000512295.1	0	0	0	0	0
ENST00000427232.1	0	0	0	0	0
ENST00000439332.1	8.7861	5.10246	3.08705	19.4352	9.85727
ENST00000536495.1	0	0	0	0.0617245	0
ENST00000427474.1	0	0.0056695	0	0.040225	0
ENST00000317122.1	0.16761	2.64084	1.18014	0.884943	1.42545
ENST00000449012.1	0.123558	0	0.122077	0.0031945	0.0024205
ENST00000428782.2	0.161838	1.33228	0.798612	0.470224	0.425018
ENST00000425296.1	0.0722443	0.54305	0.0882945	0	0.067841
ENST00000458087.1	0	0	0.018271	0	0
ENST00000529961.1	0.0190997	0.0028455	0	0.026316	0.329759
ENST00000528872.1	0	0	0	0	0
ENST00000419851.1	0.793695	1.63192	0.821678	1.14775	0.451929
ENST00000502373.1	0	0	0	0	0
ENST00000502494.1	0	0	0	0	0
ENST00000429663.1	13.2206	17.1829	21.1656	11.3148	24.3736
ENST00000512185.1	4.16741	3.28666	1.36086	5.01202	1.15039
ENST00000427243.1	0	0.0138745	17.2881	0.073177	0.036415
ENST00000416595.1	0	0	0	0.0802815	0
ENST00000414054.1	0	0	0	0	0
ENST00000414175.1	0.0231957	0.0067985	0.188141	0.127858	0.04254
ENST00000426275.1	0.001748	0.0127055	0	0	0
ENST00000546065.1	0	0.033367	0	0.0069755	0.0085625
ENST00000534086.1	0	0.005375	0	0	0.022069
ENST00000449023.1	0	0	0	0	0.0055025
ENST00000546186.1	0.00661567	0.0296895	0.002588	0	0.429408
ENST00000449144.1	0	0	0.00464	0	0
ENST00000449386.1	0	0.383114	0.031919	0.002142	7.89306
ENST00000507950.1	0	0	0	0	0.042428
ENST00000506982.1	0	0	0	0.0031915	0.00748
ENST00000528520.1	0.0103107	0.149193	0.071249	0.060503	0.0258225
ENST00000419620.1	0	0	0	0	0
ENST00000513032.1	0.421749	0	0.243667	0.577284	0
ENST00000513153.1	0.0235053	5.41132	0.012281	0.131721	0.044679
ENST00000418652.1	0	0	0	0	0.0169445
ENST00000419983.1	0.0255933	0.015468	0.023554	0	0
ENST00000416111.1	0.00141333	0	0	0	0
ENST00000417563.1	0	0	0	0	0
ENST00000415275.1	0	0	0	0	0
ENST00000426044.1	0.357649	0.0164215	0.0666205	0.037108	0.512274
ENST00000414065.1	0	0	0	0	0.021732
ENST00000449034.1	0.037037	0.0018735	0.0183235	0.506379	0.151734
ENST00000425076.1	0.162989	0.330216	0.16981	0.186436	0.150824
ENST00000504210.1	0	0	0	0	0
ENST00000505541.1	0.050631	0.88846	2.81734	0.354677	0.005929
ENST00000517641.1	0.0404033	0.0014525	0.069874	0.0042605	0
ENST00000503242.1	0	0	0	0	0
ENST00000504573.1	0.03297	0.392919	0.400438	0.336054	0.195757
ENST00000527321.1	0.448385	2.76757	2.02159	1.0115	0.765896
ENST00000514011.1	0.00327967	2.00948	0	2.12588	0.188327
ENST00000503484.1	0.480829	2.10044	4.16596	2.95932	0.598704
ENST00000527684.1	0	0	0	0	0
ENST00000539784.1	0.0553737	0	0.13664	0	0.035831
ENST00000428222.1	0.00359933	0.165722	0.125535	0.016084	0.023263
ENST00000415033.1	0.899035	1.36103	0.249245	0.192124	0.195319
ENST00000417695.1	0.0329303	0.00328	0	0.0129175	0.0017855
ENST00000415154.1	0	0	0	0.003632	0
ENST00000523195.2	0.0820037	0	0	0	0
ENST00000436098.1	0.0198327	0	0	0	0
ENST00000448198.1	0	0	0	0	0
ENST00000507730.1	0	0	0	0	0
ENST00000507972.1	0	0	0	0	0
ENST00000518620.1	0.0207613	0	0	0	0
ENST00000517410.1	0	0	0	0.0084925	0
ENST00000529510.1	10.4929	22.1262	16.3522	8.98175	32.1103
ENST00000515111.1	0	0	0	0	0
ENST00000517773.1	0.067194	0	0.0136115	0	0.022997
ENST00000419400.1	0.564284	0.121728	0.772621	0.462597	0.185986
ENST00000515232.1	0.002349	0	0	0	0.005288
ENST00000527332.1	0	0	0	0	0
ENST00000538101.1	0.0218037	0.017815	0.0514015	0.0051555	0.029597
ENST00000527453.1	0.0237873	0	0.0577405	0.0081615	0
ENST00000527695.1	0	0	0	0	0
ENST00000525154.1	0.257893	0.034472	0.192997	0.102011	0.071174
ENST00000539795.1	0.002117	0.0874715	0	0.028522	0
ENST00000513175.1	0	0	0	0	0
ENST00000429443.1	0.002222	0.00338	0.087168	0	0.117811
ENST00000417585.1	0	0	0	0	0
ENST00000501173.2	4.16741	3.28666	1.36086	5.01202	1.15039
ENST00000535076.1	56.334	350.051	511.709	128.43	213.561
ENST00000449177.1	0.002947	0	0	0	0.0208075
ENST00000449298.1	0	0	0	0	0.0192735
ENST00000448088.1	0	0	0	0	0
ENST00000505200.1	0	0	0	0	0
ENST00000517300.1	0	0	0	0	0
ENST00000518631.1	0	0	0	0.004231	0.496658
ENST00000518994.1	0.217011	0.0030135	0.04559	0.06957	0.031264
ENST00000515122.1	0	0	0.0043605	0	0
ENST00000504474.1	0.0263473	0.0024525	1.31543	0.0457205	0.092704
ENST00000528553.1	0	0	0	0	0
ENST00000515243.1	0	0.049676	0	0	0
ENST00000529884.1	0	0	0	0.013831	0
ENST00000515364.1	0	0.019767	0.009405	0.04595	0.0059795
ENST00000528795.1	0	0	0	0	0
ENST00000515485.1	0	0	0	0	0
ENST00000417112.1	6.14084	0.0058395	1.82614	0.0057915	1.30646
ENST00000526254.1	0	0	0	0	0
ENST00000418564.1	2.77866	6.66481	14.4195	20.3751	8.04051
ENST00000539685.1	0	0	0	0	0
ENST00000417354.1	0	0	0	0.023605	0
ENST00000428244.1	0.001144	0	0.0031075	0	0
ENST00000416265.1	0	0	0	0	0.0010925
ENST00000428365.1	17.855	12.0763	30.9584	17.4866	2.83601
ENST00000415176.1	0	0	0	0	0
ENST00000427276.1	0.00372133	0	0	0	1.52073
ENST00000426187.1	0	0.0056855	0	0.020944	0.0298145
ENST00000438287.1	0.002068	0	0.0013175	0	0.0508975
ENST00000519852.1	0.734755	8.17972	3.90122	3.3475	4.43632
ENST00000518763.1	25.1772	21.629	26.9028	17.7794	31.2066
ENST00000503154.1	0.000793333	21.8599	0.066321	0.576585	0.0913315
ENST00000419422.1	2.23054	1.70477	5.63734	0.820806	5.46818
ENST00000419664.1	0.133963	0	0.0931115	0	0.348364
ENST00000417123.1	0	0	0	0.0015135	0.0030125
ENST00000417244.1	0.149983	0.400429	0.129521	0.005991	1.03829
ENST00000418696.1	13.2206	17.1829	21.1656	11.3148	24.3736
ENST00000513197.1	0	0	0	0	0
ENST00000428134.1	0	0.011884	0	0	0
ENST00000439024.1	0	0	0	0	0
ENST00000427045.1	0.00111633	0	0	0	0
ENST00000416011.2	0.01525	0.007933	0.0123675	0.375493	0
ENST00000439145.1	0	0	0	0	0
ENST00000437088.1	0	0.0231445	0.016051	0.010852	0
ENST00000519500.1	0	0.070803	0.076741	0.047119	0
ENST00000507521.1	0.0165153	0.26255	0.200057	0.146921	0.077256
ENST00000504012.1	0.00902067	0.0541305	0.0230615	1.25164	0
ENST00000506795.1	0.00331433	0.0773755	0.009706	0.0244265	0.012539
ENST00000528696.1	0	0	0	0.078063	0.287805
ENST00000418344.1	0.059223	0	0	0.0023825	0.013222
ENST00000419796.1	0	0	0	0.0538095	0
ENST00000417497.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000524098.1	0	0	0	0	0
ENST00000439156.1	0.0233173	0.628099	0.0029555	0	0.196181
ENST00000508742.1	0.00327967	2.00948	0	2.12588	0.188327
ENST00000518301.1	0.293184	0	0.00389	0	0
ENST00000507653.1	0	0	0	0.641268	0.103018
ENST00000519753.1	0.460196	0	0.758441	0	0.450938
ENST00000519995.1	1.57814	0	0.30631	0	0
ENST00000504144.1	0.363422	0.001712	0.002946	0.009357	0
ENST00000517454.1	0.088139	0	0	0	0
ENST00000526045.1	0	0.0046195	0.0079225	0.01025	0
ENST00000514187.1	0	0	0	0	0
ENST00000429124.1	4.50386	4.87228	12.8027	6.99655	10.0282
ENST00000538266.1	56.334	350.051	511.709	128.43	213.561
ENST00000428035.1	0	0	0.088466	0	0
ENST00000537298.1	0.0738473	0.12526	0	0	0
ENST00000428156.1	0	0.008364	0.0800875	0	0.009786
ENST00000418574.2	0	0	0	0.0084645	0.002808
ENST00000439046.1	0.162193	0	0	0.007959	0.004941
ENST00000415088.1	0	0	0	0	0
ENST00000427188.1	0.407162	0.0028185	1.55466	0	0.012102
ENST00000417485.2	0.0207967	0	0.032867	0.0079125	0.00181
ENST00000505002.1	0	0	0	0	0
ENST00000519764.1	0	0	0.0105315	0	0.003863
ENST00000506454.1	2.19902	1.32847	0.0481825	0.271724	0.639543
ENST00000529323.1	0	0	0	0	0
ENST00000504034.1	0	0	0	0	0
ENST00000518675.1	0	0	0.0599665	0.0106845	0
ENST00000506431.2	0	0	0	0.0027555	0
ENST00000503066.1	0.165308	0.026199	0.0026055	0.32422	0.131834
ENST00000418245.1	0	0	0	0	0
ENST00000419576.1	0.0166267	0	0	0.01915	0
ENST00000429014.1	0	0	0.0648345	0.009531	0
ENST00000418366.1	0.302437	0	0.445152	0	0.7718
ENST00000419697.1	2.68571	5.59673	3.28941	3.88736	3.04179
ENST00000439057.1	0.144815	1.50697	1.23015	0.71439	0.487547
ENST00000439299.1	0.0357467	0	0.321827	0.0034755	0
ENST00000506465.1	0.101106	0.0704695	2.92987	0.179435	0.382023
ENST00000504287.1	0	0	0	0	0
ENST00000419103.1	0.0544733	0.0044105	0.004674	0.149119	0.0144265
ENST00000528245.1	4.1807	6.50811	0.700137	3.9237	3.40033
ENST00000527035.1	0	0	0	0	0
ENST00000528366.1	0.036406	0.0107785	0.0521195	0.027812	0.0135405
ENST00000539135.1	0.0240597	0.0353775	0.004782	0.227317	0.073106
ENST00000503198.1	0	0.62738	0.005214	0.0012765	0.003672
ENST00000527398.1	0	0.0756515	0.0791345	0.0170075	0.054602
ENST00000418377.1	1.26209	5.29806	1.79877	2.12373	3.2044
ENST00000429267.1	0.087909	0.0281845	0.0592055	0.112724	0.056242
ENST00000429388.1	1.22728	0.092485	0.091581	0.790536	0.635753
ENST00000428178.1	0	0	0	0	0
ENST00000508401.1	0.004542	0.0273295	2.18051	0.268512	2.3674
ENST00000509974.1	0.00230933	0	0	0	0.122409
ENST00000519412.1	0	0	0.029687	0.055153	0
ENST00000508764.1	0.395348	1.68424	0.836123	2.50795	0.0586325
ENST00000508885.1	0	0.001476	0	0.005948	0.031069
ENST00000529466.1	0	0	0	0	0
ENST00000504298.1	0.174375	0.730496	0.371072	0.511898	0.239641
ENST00000418025.1	0	0	0	0	0.0264815
ENST00000515188.1	0	0	0	0	0
ENST00000527288.1	0	0.0207265	0	0	0
ENST00000418388.1	6.50522	4.77885	12.7276	2.63132	9.97785
ENST00000417299.1	0.373638	0	0	0.0225585	0
ENST00000439079.1	0	0	0	0	0
ENST00000507323.1	0	0	0	0	0
ENST00000507444.1	0	0.0010155	0.006059	0.150907	0.117439
ENST00000518213.1	0.217011	0.0030135	0.04559	0.06957	0.031264
ENST00000507565.1	0	0	0	0	0.015109
ENST00000519786.1	0	0	0	0	0
ENST00000506476.1	0	0	0	0	0
ENST00000515199.1	0	0	0	0	0
ENST00000526089.1	0	0	0	0.00664	0
ENST00000418399.1	0	0	0	0	0
ENST00000429289.1	0.240003	0.361947	0.0195405	0.286001	0.388705
ENST00000440190.1	0.671099	0.145569	1.28445	1.51276	1.27185
ENST00000518103.1	0	0	0	0	0.0106215
ENST00000508786.1	0.683441	0.001318	0	0	0.001328
ENST00000519555.1	0	0.0080905	0.083862	0	0
ENST00000505035.1	0	0	0	0	0.0071385
ENST00000506222.2	0	0.0335345	0	0	0
ENST00000419257.1	0	0	0	0	0
ENST00000419499.1	0.001581	0.030634	0	0.0070045	0.165714
ENST00000417079.1	0.021321	0.003261	0.035662	3.63746	0.055365
ENST00000489690.1	0	0.013081	0	0.0280765	0
ENST00000508313.1	0	0	0	0.005404	0.0040005
ENST00000508555.1	0	0	0	0	0
ENST00000506014.1	0	0.001476	0	0.005948	0.031069
ENST00000519566.1	0	0	1.94466	0	0.053914
ENST00000518598.1	0.003264	0.0101635	0	0.15982	0
ENST00000529488.1	1.47176	0.005684	0.014944	0.0031825	0.211772
ENST00000454490.1	0.0146163	0.0588215	0.054623	0.045667	0.129052
ENST00000309331.4	0.00172133	0.0618915	0.005892	0.023978	0.0038745
ENST00000506025.1	0	0	0.005385	0.029739	0.0432305
ENST00000508687.1	0	0	0	0	0.0089705
ENST00000518367.1	0	0	0	0	0
ENST00000505178.1	0	0	0	0	0
ENST00000505276.2	0.046157	0	0.003457	0.0035015	0.0217905
ENST00000454380.1	0.00962067	0.0163365	0.002946	0.425851	0
ENST00000509303.1	0.006533	0.074201	0.111943	0.001671	0
ENST00000509666.1	0	0	0	0	0
ENST00000519104.1	0.20559	0.193362	0.153323	0.382064	5.43375
ENST00000505166.2	0	0.003796	0	0	0
ENST00000419158.1	0	0	0	0	0
ENST00000454270.1	0.002762	0	0	0	0
ENST00000499161.1	0.215539	1.11206	0.452444	0.433451	0.468848
ENST00000509798.1	0	0	0	0	0
ENST00000443380.1	0	0	0	0	0
ENST00000430191.1	0	0	0	0	0
ENST00000488040.1	0.00751467	0.0803065	0	0.315563	0.060509
ENST00000477392.1	0.00417033	0.0025125	0	9.23348	0.0095115
ENST00000519005.1	0	0	0	0	12.3102
ENST00000507268.1	0.001141	0.008959	0	0.0042545	0.002315
ENST00000519368.1	0	0	0	0	0
ENST00000506058.1	0	0	0	0	0
ENST00000507389.1	0.00753133	0	0	0	0
ENST00000443270.1	0	0	0	0	0.064597
ENST00000454160.1	0	0	0	0	0
ENST00000499062.1	0.536849	1.70259	0.924658	0.693136	1.38644
ENST00000509215.1	0	0	0	0	0
ENST00000366181.2	0.00918733	0	0.0049065	0	0.0038865
ENST00000508489.1	0.216861	0.647464	0.011028	1.5051	0.633939
ENST00000421380.1	0.074482	0.0543475	0	0	0
ENST00000431181.1	0.212521	0.003304	0	0.050546	0
ENST00000453082.1	0.0231957	0.0067985	0.188141	0.127858	0.04254
ENST00000499194.1	0.00589533	0	0.0097035	0.0041795	0.0010885
ENST00000509105.1	0	0	0.150493	0	0.0190675
ENST00000499292.2	0	0	0	0.153553	0
ENST00000518059.1	2.85828	8.23113	6.4662	2.02889	1.22748
ENST00000422480.1	0	0	0	0.002556	0
ENST00000432281.1	0	0	0	0.022268	0
ENST00000444381.1	1.03132	1.57064	1.15875	0.313643	1.14663
ENST00000431071.1	0	8.87476	0.0548805	0.0182515	0.02465
ENST00000443171.1	0.00584333	0	0.080474	0	0
ENST00000454182.1	0	0	0	0.100609	0
ENST00000479592.1	0.14913	0.006999	0.045592	0.0015705	0.172411
ENST00000453070.2	0.020229	0.00239	0.0083815	0.002817	0.290899
ENST00000508269.1	0.165308	0.026199	0.0026055	0.32422	0.131834
ENST00000519038.1	0	0.004648	0.652205	0	0.015158
ENST00000508004.2	0.0588227	0.899653	0.493582	0.507524	1.124
ENST00000519159.1	0	0	0.027272	0.002656	0
ENST00000412690.1	0.0495293	0	0.222067	0.010187	0.026387
ENST00000434470.1	0.273357	0.494923	0.352923	0.371984	0.116824
ENST00000458670.1	0.115494	0.0031085	0.0359365	0.005672	0.0257735
ENST00000445360.1	0.000830333	0.0010415	0	0.0004275	0.031957
ENST00000432050.1	0.0592463	0	0.234124	0	0
ENST00000446691.1	0	0	0	0	0
ENST00000420071.1	0	0	0	0	0
ENST00000432171.1	0	0	0.087643	0	0.0105255
ENST00000508038.1	0	0	0	0	0
ENST00000520391.1	0	0	0	0	0
ENST00000531160.1	0	0	0.0293775	0	0.01397
ENST00000544591.1	0	0	0.0317745	0.38915	0
ENST00000422260.1	0	0	0	0	0
ENST00000458560.1	0	0	0	0.003632	0
ENST00000420082.1	0	0	0	0	0
ENST00000457592.1	0	0	0	0	0
ENST00000455051.1	0	0	0.0011165	0.0028185	0.00318
