filename,NHEK,HMEC,AG04450,K562,MCF7,HUVEC,BJ,HSMM,HELAS3,GM12878,NHLF,H1HESC,A549,SKNSHRA,HEPG2,CSHL_WholeCell_LPA+-_15CellLines
ENST00000524012.1,0,0,0,0,0,0,0,0,0,0.0087785,0,0,0,0,0,
ENST00000526674.1,0.811039,0.614547,3.4307,0,0,0.25709,2.51262,0.677017,2.70266,0,2.47144,0.0329185,0.785281,0.347405,1.01103,
ENST00000536112.1,0.0123497,0,0.048092,0.0520035,0,0.0047095,0.014383,0.0114005,0.0238185,9.80776,0.0275575,0.0073435,0,0.134356,0,
ENST00000524133.1,0,0,0,0,0,0,0,0,0.0068875,0,0,0,0.004753,0,0,
ENST00000526795.1,2.51855,0.632653,3.13971,8.09398,7.40895,1.90292,1.83014,1.29055,9.43131,6.69827,2.82726,2.11716,5.39434,3.66917,4.63545,
ENST00000427333.1,0.00999533,0.022923,0.040533,0.009232,0,0.0816775,0.0595475,0.0291615,2.29732,0,0.0341955,0.111739,1.67823,0.009866,3.12107,
ENST00000429995.1,0,0,0,0,0,0,0,0.0025095,0,0,0,0.0030175,0.002647,0,0,
ENST00000416685.1,0,0,0,0,0,0,0,0,0,0,0,0.004194,0,0,0,
ENST00000439433.1,0,0,0,0,0,0.0062675,0.012938,0,0,0,0.003493,0,0,0,0,
ENST00000428785.1,0,0,0,0,0.00514,0,0,0,0,0,0,0,0,0,0,
ENST00000415596.1,0.779064,0.323533,1.16534,6.21815,1.74967,4.39081,1.3058,1.24528,3.56316,1.96832,0.256506,3.09884,2.26858,5.06065,8.90585,
ENST00000534055.1,0,0,0,0,0.003969,0,0,0,0,0,0,0,0,0,0,
ENST00000522076.1,0,0,0,0.0062555,0,0,0,0,0,0,0,0,0,0.0106205,0,
ENST00000500394.2,0.0129673,0.006802,0.013745,0.0146125,0.017038,0.006084,0.019135,0,0.0483605,0.0433245,0,0.011175,0.041804,0.026138,0.0023595,
ENST00000438344.1,0,0,0.0137215,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000426365.1,0.121676,0.071161,0.017552,0.630246,0.010451,0.199802,0,0.020334,0,3.71554,0.002566,1.7079,0.008396,0.101097,0,
ENST00000414386.1,0.0342147,0.029317,0.0281815,1.73908,0.204468,0.0405865,0.0349715,0.081213,0.576377,0.945014,0.00921,0.0403365,0.389278,0.135523,2.26072,
ENST00000522197.1,0.0136513,0.044557,0.200386,0,0.034959,0.012642,0.160894,0.177113,0.0193785,0,0.440792,0.0537005,0.66155,0.227141,0.007077,
ENST00000439796.1,0.011671,0,2.24324,0,0.0805665,0.275668,0.527209,0.161816,0.140128,0,0.672551,0.50737,0.024913,4.70085,0.0647435,
ENST00000447056.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000447298.1,3.25698,0.214667,0.0567705,111.66,30.1337,0.742525,0.691922,5412.87,4.45381,0.0410405,1.03272,2.66838,11.9204,24.0641,1.58083,
ENST00000434063.3,10.164,2.83496,2.77163,0.20451,0.95889,4.46324,1.75492,0.830088,2.01356,1.41949,1.07067,0.0073755,1.71093,0.003562,0.508454,
ENST00000505741.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000514222.1,0,0,0,0.186895,0,0,0.005014,0,0,0,0,0,0,0,0,
ENST00000502243.1,0.147942,0.009391,0.116551,0.112306,0.128277,0.046138,0.193098,0.0499925,0.331062,0.255617,0.353795,0.288376,0.237212,0.788703,0.309315,
ENST00000513133.1,0,0,0,0,0,0,0,0,2.15204,0.20598,0,0,0.034048,0,0.072418,
ENST00000527774.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000419963.1,2.77866,1.38847,2.05915,6.66481,6.0883,4.69775,3.20656,3.04591,14.4195,20.3751,2.345,8.04051,5.50272,5.28404,12.2062,
ENST00000527895.1,0.176139,0.032369,0.0831525,0,0,0.0370575,0.068925,0.0120135,0,0.577561,0.012768,0.040091,0,0,0,
ENST00000417422.1,0,0,0,0,0,0,0,0,0,0.009276,0,0,0,0,0,
ENST00000525233.1,0.0196677,0.01383,0.084359,0.727131,0.0492275,0.0437315,0.0831045,0.019841,0.071236,0.182598,0.0120185,0.0125915,0.231131,0.189333,0.008177,
ENST00000539874.1,0,0,0.0045115,0.0052215,0,0,0,0,0.0159925,0,0,0.0170795,0.16191,0.004354,0,
ENST00000501396.1,0.198856,0.014311,0.0179095,0,0.0044215,0.0082015,0.003067,0.002608,0.137299,0.0075285,0,0,0.297596,0.0064,0.0322635,
ENST00000418874.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000416454.1,0.201764,0.23897,0.285822,0.378676,0.0984315,0.090419,0.291434,0.346799,0.361475,0.339602,0.10226,1.26424,0.588377,0.606534,0.196567,
ENST00000524265.1,0.0226517,0,11.5321,0.012882,0.000653,0.005373,17.1362,0.0061755,0.146085,0.183792,6.37274,0.096125,0.065925,2.8212,0.0894755,
ENST00000415244.1,0.175547,0.163018,0.246437,0.667418,0.523072,0.436604,0.33093,0.064238,0.648799,0.0988585,0.0860155,0.4043,0.23215,0.890867,0.516134,
ENST00000416575.1,0.0893373,0.083255,0.0670405,0.004292,0.120299,0.0670555,0.099137,0.037512,0.450041,0.044176,0.0252065,0.256641,0.289848,1.11109,0.318788,
ENST00000404210.2,2.98055,2.25021,6.20196,7.57,4.31387,4.08523,9.47547,3.3354,11.3197,4.61003,3.50453,8.6654,10.2876,8.23414,6.45807,
ENST00000416696.1,0.005829,0,0.007362,0.0212045,0.00459,0.038164,0.011242,0,0.148285,0,0,0,0.021874,0.05374,0.50933,
ENST00000536486.1,0,0,0,0.007646,0.00906,0,0,0,0.286632,0,0,0.00592,0,0,0.0840305,
ENST00000523176.1,0,0,0.031406,0,0,0,0.0028555,0,0.004604,0,0,0,0,0,0.003878,
ENST00000500163.2,0,0,0,0,0.0615575,0,0,0,0.004577,0,0,0,0,0,0.0016065,
ENST00000438113.1,0,0,0,0,0.00395,0,0.0047545,0.00398,0,0,0,0.0373875,0.0150355,0.022036,0,
ENST00000439444.1,0.00584333,0.006378,0.0176335,0,0.0077005,0.116887,0.0321005,0.0067555,0.080474,0,0.003039,0,0.0050835,0.0048895,0.0173915,
ENST00000439565.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000522087.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000417883.2,0.0193487,0,0,0,0,0,0,0,0.009568,0,0,0.003406,0.0038655,0,0,
ENST00000413066.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000437145.1,0,0,0,0,0,0,0,0,0,0,0,0.0068005,0,0,0,
ENST00000449124.1,0.083205,0.02586,0.254542,0.0637005,0.508873,0.0333725,0.122775,0.134911,0.0298895,0.156602,0.188765,0.155446,0.813257,0.471554,0.132421,
ENST00000415584.2,0.086284,0.062601,0.189103,0.178305,0.03102,0.689682,0.113833,0.012497,0.0349335,0.293706,0.123027,0.094954,0.382247,1.04879,0.011229,
ENST00000438597.1,0,0,0,0.0056,0,0,0.113037,0.0860575,0,0,0.015489,0.0247795,0.216753,0,0,
ENST00000436056.1,0,0,0,0.0092335,0,0,0,0.00857,0.0304605,0.004406,0,0,0.0174325,0,0.0347925,
ENST00000412098.1,0.0240303,0,0,0.0008585,0.0014825,0.0075135,0.0141745,0,0,0.018257,0.003061,0,0.003975,0.0036865,0,
ENST00000504300.1,0.938411,1.14185,1.46561,0.0083225,2.49514,0.244122,1.13946,0.403386,3.31752,0.01167,1.28509,0.471672,1.02606,1.25012,1.31712,
ENST00000518941.1,0,0,0,0,0,0,0,0,0.0224915,0,0,0,0.0357265,0,0.028582,
ENST00000517731.1,0,0,0,0,0,0,0,0,0,0,0,0,0.008186,0,0,
ENST00000503211.1,0.211291,0.219619,0.226394,0,0.454805,0.172835,0.190086,0.129008,1.40563,0.101508,0.134717,0.481359,0.650127,0,0.469753,
ENST00000505873.1,1.41753,3.63636,1.74671,0,0,0,0.472558,2.45076,0.375511,0,0.241078,3.4985,0.160283,0.987815,0.13143,
ENST00000419853.1,0,0.017725,0.0021325,0,0,0,0,0.00178,0,0,0,0.0023545,0,0,0.002027,
ENST00000513023.1,0,0,0,0,0,0,0.002086,0,0,0.014933,0,0,0.0019665,0,0,
ENST00000501044.1,0,0,0,0,0,0,0,0,0,0.026705,0,0.012971,0,0,0.001654,
ENST00000500076.1,0.01294,0.00792,0.022476,0.0246095,0.009133,0.02366,0.015765,0.109785,0.0085555,0.004485,0.015096,0.0154385,0.022808,0.140571,0.0017585,
ENST00000417554.1,2.66883,0.104448,6.8009,0.45559,2.02729,0.458407,1.16518,0.255016,1.49801,13.3246,1.78452,2.13711,2.47445,1.76676,1.07523,
ENST00000524034.1,0.009222,0.010262,0.0019355,0.0219075,0.015056,0.000677,0,0.005713,0.007857,0.102345,0.0005435,0.0147765,0.025112,0.0069595,0.026604,
ENST00000513386.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025555,0,
ENST00000415013.1,0.00819867,0.03398,0,0,0,0.0493945,0,0,0,0,0,0,0.022922,0,0,
ENST00000416344.1,0,0,0,0,0.002816,0,0,2.59539,0,0.417772,0,0,0,0,0,
ENST00000415255.1,0,0,0,0.0044575,0,0.006343,0,0,0,0,0,0,0.0039395,0,0,
ENST00000415376.1,0.051533,0,0.004057,0.046723,0.0015785,0,0.0010035,0.014111,0.0042445,0.0024605,0.0013605,0.0011635,0.312578,0.0027205,0.0068845,
ENST00000536497.1,0,0,0,0,0,0,0,0,0.025177,0,0,0,0,0.010682,0.0087855,
ENST00000439455.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000534077.1,0.01464,0,0,0.0106585,1.93144,0.112864,0.08219,0.024067,0.319296,0.0084795,0,0.0323935,0.126298,0.352864,0.12199,
ENST00000437035.1,0.212521,0.23292,0.0825795,0.003304,0.528867,0.012972,0.0017515,0.0939705,0,0.050546,0.050054,0,0.0041895,0.0011105,0,
ENST00000413077.1,1.62004,2.64337,1.93746,14.7827,2.72268,2.5728,2.11334,4.39371,12.8847,13.6097,2.40549,4.18588,6.47469,4.0058,2.53944,
ENST00000437156.1,0,0,0,0,0,0,0,0,0.035829,0,0,0,0,0,0,
ENST00000447078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000518831.1,0.182685,0.065975,0.221606,0.319373,0.373607,0.0208435,0.857475,0.007293,0.3034,0.25178,0.599948,0.152035,0.183196,0.579793,0.282355,
ENST00000506852.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124525,0,
ENST00000517984.1,0.009196,0.028262,0.409377,4.89657,0,0.020984,0.059285,0.007138,0.0217025,2.25831,0.0777225,0,0,0,0,
ENST00000504795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000527543.1,0,0,0,0,0.0715,0,0,0.0090445,0.0102735,0,0,0.476735,0.0438775,0,0.005995,
ENST00000418775.1,0,0.006987,0,0,0,0.00733,0,0,0,0.039384,0,0.062714,0.027649,0.229996,0,
ENST00000417565.1,0.0935317,0.607609,0.003045,0,0.0769865,0.01073,0.003594,0,0,0,0,0.0193035,0.00109,0.004418,0,
ENST00000524045.1,0.02099,0,1.70383,0.58038,0.54511,0.122199,0.231608,0,3.56963,0.317164,0.226073,0,3.18401,3.94916,0.632844,
ENST00000524166.1,2.62686,0.781376,3.51281,3.00162,5.79445,1.81421,2.77984,0.898006,2.94006,8.30656,0.73559,3.64013,4.11933,3.91716,2.197,
ENST00000524287.1,0.0397127,0.03921,0,0,0.0195015,0,0.023173,0.283742,0.0801775,0,0.0687475,0.0495505,0,0.009322,0.007463,
ENST00000426035.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000427366.1,0,0,0,0,0.007974,0,0,0,0.012174,0,0,0,0,0.003189,0.0093845,
ENST00000415387.1,0.0311817,0,0,0,0,0,0,0,0,0.0189185,0,0,0,0,0,
ENST00000500185.2,0.0240753,0.020691,0.0772095,0.150018,0.259867,0.0701165,0.063699,0.0458455,0.401795,0.0736125,0.051646,0.109618,0.195463,0.227971,0.212974,
ENST00000413088.1,0,0,0.034381,0.108381,0.010204,0.111183,0.0280695,0.0102115,0.972328,0,0.085469,0.0299495,0.114902,0.0069,1.44776,
ENST00000436078.1,0.0781313,0.257862,0.152251,0,1.15674,0.0010065,0.303851,0.104131,0.002823,0,0.174574,0,0.042848,0.113412,0.065135,
ENST00000424076.2,1.57463,9.89739,81.1446,0.0085915,0.053532,138.447,66.588,11.8049,0.007341,0.914798,25.4947,0.0986545,11.8286,0.052483,0.0188695,
ENST00000508920.1,0.001319,0,0.009664,0,0,0,0.009566,0.001591,0.0053025,0,0.0608275,0.150791,0.034421,0.0443155,0.0095175,
ENST00000517511.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000505532.1,0.04461,1.66218,0.17204,0.0137755,2.30655,9.6368,0.318862,3.19317,0.508707,0.062052,0.446491,0.0606595,0.0509725,0.0423735,1.78427,
ENST00000517632.1,0,0,0.004927,0,0,0,0,0,0,0,0,0,0,0.016881,0,
ENST00000506984.1,0,0,0,0,0,0,0,0,0.00477,0,0,0.011879,0.0088595,0,0,
ENST00000505895.1,0.220694,0.072736,0.351704,0.638867,0.488362,0.685807,0.349149,0.298191,0.246311,0.558379,0.424747,0.722776,0.432801,0.569276,0.45296,
ENST00000514002.1,0.14528,0,0,0,0,0,0,0,0.0159715,0,0,0,0.0076825,0,0,
ENST00000538202.1,0,0.011327,0,0,0.028249,0,0,0,0,0.0120605,0,0.158504,0,0,0,
ENST00000528885.1,0,0,0.003277,0.0118835,0,0.007808,0,0.0090245,0.03217,0.015529,0,0.0546755,0,0.0157295,0.052593,
ENST00000526344.1,0,0,0,0,0,0,0,0,0.346905,0,0,0,0,0.0074055,0.0669925,
ENST00000513155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000501164.2,0.0272467,0.003111,0,0.0506005,0.150246,0.0011305,0,0,0.001717,0.972237,0,0.0022115,0,0,0.029117,
ENST00000416366.1,0.340922,0.134978,0.104532,0.831861,0.719805,0.492384,0.258634,0.229661,0.608617,0.804821,0.099953,1.39381,0.648725,1.52684,0.770819,
ENST00000535188.1,0.041484,0.004522,0.066799,0.038968,0.17557,0.074082,0.12344,0.015184,0.11719,0.021558,0.0106115,0.085751,0.017286,0.0966705,0.230896,
ENST00000438267.1,0,0,0.007952,0.006057,0.002535,0,0,0,0,0,0,0,0,0.0028025,0,
ENST00000546078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000437057.1,0,0,0,0,0.00514,0,0,0,0,0,0,0,0,0,0,
ENST00000436089.1,0.00222,0.014242,0,0.0042715,0,0,0,0,0,0,0,0,0.0053985,0,0,
ENST00000507600.1,1.22424,3.57321,2.02321,1.78214,2.5367,4.35297,1.38323,9.00569,3.05102,0.463307,3.50455,3.85886,1.02893,2.80787,3.80567,
ENST00000447198.2,0.0898707,0.063757,0,0.004249,0,0,0,0,0,0,0,0,0,0,0,
ENST00000329684.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000519700.1,0,0,0,0.022939,0,0,0,0,0,0,0,0.153645,0,0,0,
ENST00000519821.1,0.034051,0,0.0687555,0,0.513288,0,0.010637,0.252359,0,0,0,0,0,0,0,
ENST00000507842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000507963.1,0.0263473,0.443676,3.09954,0.0024525,0.0661965,1.31983,3.26797,0.933335,1.31543,0.0457205,2.31579,0.092704,0.850883,2.36481,0.598424,
ENST00000519942.1,0,0,0,0,0.013227,0,0.0057125,0,0,0,0,0,0,0.021093,0,
ENST00000518732.1,0,0,0.269939,0,0,0,0.033046,1.24389,0,0,0.4046,0,0.0026105,0.112638,0,
ENST00000529743.1,0.0141253,0.013581,0.007434,0.0112025,0.417941,0.0065805,0,0.0064865,0.0343915,0,0.037001,0.013553,0.213786,0,0.024126,
ENST00000503244.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000514134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000514255.1,0.0242267,0.004328,0.360992,1.16487,0.376271,0.011614,0.288353,0.0325585,12.6848,9.42486,0.022836,6.59502,11.2929,1.10013,10.5779,
ENST00000417213.1,0.279209,0.769583,0,0,0,0,0,0,0.045367,0.020874,0,0,0,0,0.046628,
ENST00000537003.1,0.881758,0.563903,1.96216,0.104453,7.83601,1.88727,3.62519,1.94709,0.672342,9.12757,3.07167,0.647753,0.975193,3.0012,1.35106,
ENST00000514376.1,0,0,0,0.035653,0.004681,0.001384,0,0,0.110151,0,0,0.00902,0.0012355,0,1.1506,
ENST00000417334.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000418665.1,0,0,0,0,0,0,0,0,0,0,0,0.002286,0,0,0,
ENST00000416124.1,0,0,0,5.31848,0.0631385,0.169776,0,0,0.302223,0.35925,0,0.012429,0,0.486437,1.39588,
ENST00000417576.1,0,0,0,0,0,0,0,0,0,0,0.0049735,0.912624,0,0.554536,0,
ENST00000537366.1,0,0,0.0079265,0.0046905,0,0.0370015,0.0035525,0.231942,0,0.013543,0,0,0,0.100467,0.004304,
ENST00000512077.1,1.66793,0.891828,0.017813,0.0395915,0.243428,0.0831185,0,0.006032,0.771675,0.219971,0.0132085,0.895394,0.047387,0.006247,1.73935,
ENST00000439246.1,0.990464,1.01424,0.804938,0.117681,0.0113335,0.693373,1.03675,2.36263,0.551793,0.020428,1.1333,0.426486,0.402218,1.67942,1.68664,
ENST00000535078.1,2.79175,4.92035,2.27643,1.14489,0.0033105,0.407525,2.52727,0.294779,5.00068,3.91485,1.04999,0.618815,6.26374,1.14033,3.00008,
ENST00000439367.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000535199.1,0.009078,0,0.010474,0.0106855,0,0.004855,0.009106,0.0030675,0.011857,0,0.0008655,0.0491395,0,0.007474,0.04721,
ENST00000439488.1,0.0861973,0.050502,0.0621905,0.093387,0.058194,0.0598585,0.200302,0.086971,0.931486,0.118668,0.0178785,0.310207,0.079641,0.307233,1.10588,
ENST00000426178.1,0,0,0,0,0,0,0,0.0139345,0,0,0,0,0,0,0,
ENST00000414199.1,0.022146,0.008693,0.0047585,0.0056845,0,0,0,0.166816,0.184071,0.00428,0,0,0.026776,0,0,
ENST00000438399.1,18.637,14.9211,22.2985,7.37327,7.02199,19.1856,21.121,14.2675,12.0802,0.834372,17.8805,0.01036,14.4663,11.3712,16.0104,
ENST00000425089.1,1.15111,0.77315,0,0,4.58008,0,0,0.0070225,0.085624,0,0,0.017013,0,0,0,
ENST00000415386.2,0.244074,0.048137,0.620495,0.02202,0.001299,0.194007,0.709749,0.255636,1.00353,0.157639,0.0929995,0.611893,0.561508,0.0098835,1.09518,
ENST00000449168.1,0.007969,0.024716,0.019464,0.164787,0.0080905,0.043418,0.009738,0.022933,0.107572,0.0342675,0.0116905,0.0457645,0.017901,0.0577275,0.141738,
ENST00000449289.1,58.6699,34.6799,47.9208,174.882,66.5218,32.2132,43.4418,27.9762,139.983,83.9671,29.0764,73.4866,84.423,41.7767,76.9135,
ENST00000508942.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000504344.1,0.00471933,0,0,0,0,0,0,0,0,0.0054055,0,0,0.0114755,0,0.0040215,
ENST00000503134.1,0.0263473,0.443676,3.09954,0.0024525,0.0661965,1.31983,3.26797,0.933335,1.31543,0.0457205,2.31579,0.092704,0.850883,2.36481,0.598424,
ENST00000505796.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000529875.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000539313.1,0.0214077,0,0.0351985,0.07585,0.02244,0.004845,0.0056975,0.0055405,0.062198,0.023901,0,0.016682,0.01663,0.061056,0.0370755,
ENST00000419644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000514145.1,0.031347,0.025834,0.22016,0.212515,0.147255,0.014116,0.372731,0.163644,0.0320655,0.0591065,0.106395,0.397939,0.014776,0.234141,0.145264,
ENST00000515597.1,0.0235053,0.016833,0.0152235,5.41132,0.0051725,0.0409045,0.0140065,0.0099265,0.012281,0.131721,0,0.044679,0.0359015,0.184129,0.0266575,
ENST00000502287.1,0,0,0.0055685,0,0,0,0,0.010224,0,0.018444,0.131369,0.02161,0,0,0,
ENST00000526487.1,0.42067,0.263269,0.042866,0.0277255,0.002706,0,0.0594885,0.3931,0,0.132234,0.051243,0.282423,0.0866595,0.224689,0.004121,
ENST00000536046.1,0.004212,0,0,0,0,0,0,0,0.008348,0,0,0.0123135,0,0,0,
ENST00000439004.1,0,0,0.030778,0,0.0094865,0,0.0142395,0.0053115,1.53836,0,0.050057,0,0.0083585,0.0998015,0.060758,
ENST00000537498.1,0.054513,0.017108,0.005075,0.033716,0.502165,0,0,0.0212215,0.249827,0,0.015307,0,0.049949,0.13987,0.073449,
ENST00000416498.1,0,0.002767,0.0258465,0.000921,0.00443,0,0.0292915,0.0105845,0,0.000897,0.0066755,0.0592505,0.037211,0.007866,0.002976,
ENST00000427111.3,0.009593,0.123222,0.010177,0.020268,0.0445955,0.334407,0.010809,0.043126,0.80036,0.0389325,0.119896,0.337481,0.057237,0.250117,0.161044,
ENST00000509921.1,1.93992,0.657761,2.37934,5.28928,4.4574,1.63218,2.99078,1.51018,1.50073,5.66889,1.97101,1.07657,3.02127,4.19986,0.141546,
ENST00000471091.1,0,0,0,0,0,0,0,0,0,0,0,0.0130705,0,0,0,
ENST00000508832.1,335.575,83.4261,396.496,305.63,256.565,154.279,361.471,46.2177,223.874,110.76,57.36,46.1705,255.079,373.589,98.3902,
ENST00000506412.1,0,0,0.0041875,0.0031895,0,0,0.016747,0,0.0183665,0,0,0.0032135,0.002819,0.005893,0,
ENST00000507743.1,0.003209,0,0.040416,0.0018965,0.065406,0,0.031373,0.007468,0.0208535,0.001403,0.006062,0.026109,0.014818,0.03542,0.0115535,
ENST00000447197.3,0.646692,0.045085,1.80897,1.09492,0.196781,7.27743,2.0579,0.684751,1.50418,6.04874,0.186973,0.196177,1.02771,1.75364,2.21896,
ENST00000518633.1,0,0,0,0,0,0,0,0,0.009775,0.0053855,0,0,0,0,0,
ENST00000515003.1,0.0571983,0.052672,0.156388,0.0014325,0.120487,0.125932,0.053195,0.075147,0.0673415,0.0056825,0.104159,0.042174,0.0315545,0.066954,0.160492,
ENST00000503145.1,0,0,0,0,0,0,0.0179565,0,0,0,0.002421,0.007303,0,0.006978,0,
ENST00000503266.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000527345.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000502056.1,0.198856,0.014311,0.0179095,0,0.0044215,0.0082015,0.003067,0.002608,0.137299,0.0075285,0,0,0.297596,0.0064,0.0322635,
ENST00000515487.1,0,0,0.037726,0.070274,0.0427225,0.026053,0.054697,0,0.061559,0.02893,0,0.00596,0.010191,0.114996,0.06707,
ENST00000429214.1,0.170655,0.044615,0.0962485,0.189973,0.282978,0.0319945,0.0674125,0.0265225,0.265744,0.189655,0.0516015,0,0.116088,0.246524,0.113874,
ENST00000418566.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111605,0,
ENST00000419897.1,0,0,0.0047965,0.11309,0.190585,0.0121255,0.0024975,0,0.042692,0.010477,0.002482,0.240552,0.0552395,0.251928,0.103141,
ENST00000526377.1,0.0423573,0.007247,0.070313,0,0.0459735,0.044962,0.100455,0.0181555,0,0.0218165,0.256011,0.193914,0.003842,0.601721,0,
ENST00000513067.1,0,0,0.0129045,2.08807,0.011141,0,0,0,0,0,0,0,0.030374,0,0,
ENST00000429456.1,0.048714,0.007447,0.305483,0.381067,1.07994,0.184816,0.190726,0.173144,0.0107485,0.816503,0.105993,0.903531,0.113782,1.28885,0.038545,
ENST00000512099.1,0,0,0.291226,0.62738,0.0139385,0.028847,1.29493,0.0032025,0.005214,0.0012765,0.019521,0.003672,0.0099995,91.133,0,
ENST00000428367.1,0,0,0,0,0.003028,0,0,0,0.003997,0,0,0.0074535,0,0,0.009694,
ENST00000417333.2,0.157586,0.079637,0,2.94528,0.0029415,0.031796,0,0,0.0328985,0,0,0,0.11428,1.74184,0,
ENST00000439136.1,0.213084,0.026704,0.187781,0.299106,0.353206,0.311934,0.183288,0.004473,0.536095,0.168401,0.0564325,0.0598225,0.400728,0.274415,0.541591,
ENST00000427157.1,0.505073,0.051076,0.0050645,0,0.023419,0,0.0069595,0.004425,0.0325305,1.75309,0,0,0.0287685,0.0448605,0.0450635,
ENST00000415299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073005,
ENST00000438047.1,0,0,0,0,0,0,0,0,0,0,0,0,0.000642,0,0,
ENST00000439378.1,0.00311367,0,0,0,0,0,0.006839,0,0.039543,0,0,0,0,0.0116645,0.015075,
ENST00000414089.1,0,0,0,0,0,0,0,0,0.0473825,0,0,0.02806,0,0.025929,0.104112,
ENST00000449069.1,0,0,0,0,0,0,0,0,0,0.0069695,0,0,0,0,0,
ENST00000450290.1,0,0,0,0,0,0,0,0,0,0,0.0050185,0,0,0,0,
ENST00000508601.1,0,0,0,0.001051,0.008017,0,0,0,0,0.0126565,0,0.159367,0,0.152255,0,
ENST00000509932.1,0.005104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000508964.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000519854.1,2.62686,0.781376,3.51281,3.00162,5.79445,1.81421,2.77984,0.898006,2.94006,8.30656,0.73559,3.64013,4.11933,3.91716,2.197,
ENST00000506665.1,0.00327967,0,0.084857,2.00948,0,0.290692,0.029685,0.182091,0,2.12588,0.024067,0.188327,0,0.157913,0,
ENST00000518765.1,0.000691667,0,0.003303,0.0007385,0.13287,0,0,0.0056935,0.004502,0,0.001045,0.008336,0.0034765,0,0.004433,
ENST00000504245.1,0.215142,0.130774,0.305554,0.978882,0.279845,0.219886,0.246119,0.471224,1.03462,0.635591,0.187568,0.561788,0.514667,1.44226,0.744541,
ENST00000518886.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000517676.1,0,0,0,0,0.015449,0,0,0.0051225,0.010155,0,0,0.0098725,0.0730385,0.0507325,0,
ENST00000419303.1,0,0,0.0009745,0.0012425,0,0,0,0,0,0.613905,0,0,0,0,0,
ENST00000528445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000515377.1,0.00485167,0,0.081716,0,0,0,0.153699,0,0,0,0.0042125,0.0629315,0,0.0107565,0,
ENST00000418335.1,0.0122407,0,0.84119,0,0.006283,0.0603245,0.11528,0.306183,0.156528,0.0353435,1.28471,0.0250565,0,0.0654355,0.063326,
ENST00000419666.1,0,0,0,0,0,0,0,0,0,0,0,0.0040755,0,0,0.010718,
ENST00000502188.1,0,0,0,0.0030115,0,0,0,0,0.0008605,0,0,0,0,0,0.007076,
ENST00000514288.1,0.004542,0,0.297892,0.0273295,0.746515,0.490931,0.3259,0.085147,2.18051,0.268512,0.0514495,2.3674,1.71788,0.813434,0.863721,
ENST00000526388.1,4.75837,0.015353,0,20.1136,0,0.056874,0,0,6.02011,0.27984,0.0086145,0.0423955,0.034572,0.0039185,3.29793,
ENST00000429588.1,0.0759743,0.013609,0.0630495,0.0029935,0.256026,2.40455,0.040234,0.127608,0.0127395,0.0015735,0.004303,0.006518,0.329558,0.0487575,0.0058475,
ENST00000416376.2,0,0,0,0.008388,0.0027485,0.011781,0.0032915,0,0.0131815,0.0513525,0,0.003308,0.0037895,0.0125685,0,
