index "transcript_id" "HELAS3" "GM12878" "H1HESC" "HEPG2" "K562" "entropy" "min" "max" "average" "maxExpr" "HELAS3.Expr" "GM12878.Expr" "H1HESC.Expr" "HEPG2.Expr" "K562.Expr" "threeTimesSpecifity" "tissSpec" "expressed"
"10734" "ENST00000522769.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10735" "ENST00000522975.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10736" "ENST00000523178.1" 0 0.0032085 0 0 0 0 0 0.0032085 0.0006417 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10737" "ENST00000518103.1" 0 0 0.0005715 0 0 0 0 0.0005715 0.0001143 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10738" "ENST00000523820.1" 0 0 0 0 0.000379 0 0 0.000379 7.58e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"10739" "ENST00000517595.1" 0 0.000109 0 0.0002625 0 0.873079330024532 0 0.0002625 7.43e-05 "HEPG2" "notExpressed" "low" "notExpressed" "low" "notExpressed" "None" 0.593814209568357 "yes"
"10740" "ENST00000522704.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10741" "ENST00000519609.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10742" "ENST00000522582.1" 0 0.000143 0 0 0 0 0 0.000143 2.86e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10743" "ENST00000518425.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10744" "ENST00000517335.1" 0 0.0053735 0 0 0 0 0 0.0053735 0.0010747 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10745" "ENST00000523301.1" 0 0.0073555 0 0 0 0 0 0.0073555 0.0014711 "GM12878" "notExpressed" "high" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10746" "ENST00000499583.1" 0 0.0031515 0 4.2e-05 0 0.101028465416276 0 0.0031515 0.0006387 "GM12878" "notExpressed" "mid" "notExpressed" "low" "notExpressed" "GM12878" 0.918714968475453 "yes"
"10747" "ENST00000521204.1" 0.0001335 0.0001405 0 0 0 0.999529145473926 0 0.0001405 5.48e-05 "GM12878" "low" "low" "notExpressed" "notExpressed" "notExpressed" "None" 0.451153229776528 "yes"
"10748" "ENST00000520323.1" 0 0 0 0 0.000198 0 0 0.000198 3.96e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"10749" "ENST00000521472.1" 0 0.0002395 0 0 0 0 0 0.0002395 4.79e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10750" "ENST00000515337.1" 0.000472 0.004605 0.001837 0 0.000152 1.28776618478781 0 0.004605 0.0014132 "GM12878" "low" "mid" "mid" "notExpressed" "low" "None" 0.55185707494171 "yes"
"10751" "ENST00000518418.1" 0 0.000586 0 0 0 0 0 0.000586 0.0001172 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10752" "ENST00000523311.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10753" "ENST00000522627.1" 1.7e-05 0 0 0 0 0 0 1.7e-05 3.4e-06 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10754" "ENST00000524005.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10755" "ENST00000501818.1" 0 0.000146 0.001217 0 0.000361 1.12863853573912 0 0.001217 0.0003448 "H1HESC" "notExpressed" "low" "mid" "notExpressed" "low" "H1HESC" 0.593283193868037 "yes"
"10756" "ENST00000517927.1" 0.005725 2.69432 0.003162 0.142241 0.000133 0.320269342176793 0.000133 2.69432 0.5691162 "GM12878" "mid" "high" "mid" "high" "low" "GM12878" 0.835373855839799 "yes"
"10757" "ENST00000523598.1" 0 0.011693 0.001313 0.00076 0 0.754074697522375 0 0.011693 0.0027532 "GM12878" "notExpressed" "high" "mid" "low" "notExpressed" "GM12878" 0.717649925967249 "yes"
"10758" "ENST00000524198.1" 0 0.001341 0.000536 0 0 0.862919264634142 0 0.001341 0.0003754 "GM12878" "notExpressed" "mid" "low" "notExpressed" "notExpressed" "None" 0.599979534939013 "yes"
"10759" "ENST00000518580.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10760" "ENST00000518301.1" 0.000141 0 0 8.45e-05 0 0.954229507716248 0 0.000141 4.51e-05 "HELAS3" "low" "notExpressed" "notExpressed" "low" "notExpressed" "None" 0.532234834010903 "yes"
"10761" "ENST00000521984.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10762" "ENST00000522274.1" 0 0.005126 0 0 0 0 0 0.005126 0.0010252 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10763" "ENST00000517722.1" 0 0.0360775 0.0049125 0.0002465 8.9e-05 0.599444769576667 0 0.0360775 0.0082651 "GM12878" "notExpressed" "high" "mid" "low" "low" "GM12878" 0.741922975362934 "yes"
"10764" "ENST00000458002.2" 0.00169 0.000848 7.35e-05 7.4e-05 0.0004385 1.64296150886056 7.35e-05 0.00169 0.0006248 "HELAS3" "mid" "mid" "low" "low" "low" "None" 0.471240251709467 "yes"
"10765" "ENST00000509211.1" 0 0.000764 0.00109 0 0.002408 1.4130318313982 0 0.002408 0.0008524 "K562" "notExpressed" "low" "low" "notExpressed" "mid" "None" 0.488439566493878 "yes"
"10766" "ENST00000503615.1" 0 0 0.000374 0 0 0 0 0.000374 7.48e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10767" "ENST00000503504.1" 0.000699 0.000858 0.0165825 0.0027245 0.013786 1.57203554332741 0.000699 0.0165825 0.00693 "H1HESC" "low" "mid" "high" "mid" "high" "None" 0.426863896958754 "yes"
"10768" "ENST00000521666.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10769" "ENST00000514724.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10770" "ENST00000521805.1" 0.0002615 0.000801 0 0 0 0.805066551335531 0 0.000801 0.0002125 "GM12878" "low" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 0.631819835762839 "yes"
"10771" "ENST00000522426.1" 0 0 0 0 0.0005055 0 0 0.0005055 0.0001011 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"10772" "ENST00000517508.1" 0 0.0009865 0.007134 0 0.004197 1.27730913448096 0 0.007134 0.0024635 "H1HESC" "notExpressed" "mid" "mid" "notExpressed" "mid" "None" 0.498650070672367 "yes"
"10773" "ENST00000523648.1" 0 0.0030695 0.0024595 0 0.0034465 1.57140163414253 0 0.0034465 0.0017951 "K562" "notExpressed" "mid" "mid" "notExpressed" "mid" "None" 0.359334963753316 "yes"
"10774" "ENST00000524297.1" 0 2.2e-05 0 0 0.0012115 0.12910821199017 0 0.0012115 0.0002467 "K562" "notExpressed" "low" "notExpressed" "notExpressed" "mid" "K562" 0.905260375843235 "yes"
"10775" "ENST00000519570.1" 0 0.000195 0 0 0 0 0 0.000195 3.9e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10776" "ENST00000523704.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10777" "ENST00000522686.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10778" "ENST00000522303.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10779" "ENST00000522646.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10780" "ENST00000486913.3" 0 0.00047 0.000276 0 0.0014675 1.24233245577461 0 0.0014675 0.0004427 "K562" "notExpressed" "low" "low" "notExpressed" "mid" "K562" 0.560321084046067 "yes"
"10781" "ENST00000519329.1" 0 0 0 0 0.0013645 0 0 0.0013645 0.0002729 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "mid" "K562" 1 "yes"
"10782" "ENST00000519929.1" 0 0.0015315 0 0 0 0 0 0.0015315 0.0003063 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10783" "ENST00000519327.1" 0 4e-05 0 0 0.000279 0.544663492147823 0 0.000279 6.38e-05 "K562" "notExpressed" "low" "notExpressed" "notExpressed" "low" "K562" 0.743634430844574 "yes"
"10784" "ENST00000519901.1" 0 1.85e-05 5.05e-05 0 0.0044395 0.127030613828287 0 0.0044395 0.0009017 "K562" "notExpressed" "low" "low" "notExpressed" "mid" "K562" 0.912280115654971 "yes"
"10785" "ENST00000519904.1" 0 0.000122 0 0 0.0014985 0.385345148637641 0 0.0014985 0.0003241 "K562" "notExpressed" "low" "notExpressed" "notExpressed" "mid" "K562" 0.803263921437377 "yes"
"10786" "ENST00000522762.1" 0 0 0 0 7e-04 0 0 7e-04 0.00014 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"10787" "ENST00000519750.1" 0 0.000137 0 0 0 0 0 0.000137 2.74e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10788" "ENST00000519267.1" 0 0.000278 0 0 0.0005645 0.914896052545786 0 0.0005645 0.0001685 "K562" "notExpressed" "low" "notExpressed" "notExpressed" "low" "None" 0.565655274495914 "yes"
"10789" "ENST00000521341.1" 0 4.3e-05 0 0 0 0 0 4.3e-05 8.6e-06 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10790" "ENST00000523538.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10791" "ENST00000522189.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10792" "ENST00000520075.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10793" "ENST00000523742.1" 0.0006805 0 0.000182 0.0007865 0 1.38730743380189 0 0.0007865 0.0003298 "HEPG2" "low" "notExpressed" "low" "low" "notExpressed" "None" 0.425716954188695 "yes"
"10794" "ENST00000522292.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10795" "ENST00000518330.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10796" "ENST00000521697.1" 0 0 0.139846 0 0 0 0 0.139846 0.0279692 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10797" "ENST00000523497.1" 0 0 0.156183 0 0 0 0 0.156183 0.0312366 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10798" "ENST00000519892.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10799" "ENST00000522956.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10800" "ENST00000517346.1" 0.000299 0 0.019002 0.000271 0 0.219048222024538 0 0.019002 0.0039144 "H1HESC" "low" "notExpressed" "high" "low" "notExpressed" "H1HESC" 0.878687018281823 "yes"
"10801" "ENST00000523050.1" 0 0.000541 0 0 0 0 0 0.000541 0.0001082 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10802" "ENST00000518837.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10803" "ENST00000517408.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10804" "ENST00000519795.1" 0.009493 0.0024415 0.026718 0.000885 0.000676 1.34922617501436 0.000676 0.026718 0.0080427 "H1HESC" "high" "mid" "high" "low" "low" "None" 0.561397811947084 "yes"
"10805" "ENST00000520041.1" 0.0038035 0 0 0.005531 0 0.975151227025238 0 0.005531 0.0018669 "HEPG2" "mid" "notExpressed" "notExpressed" "mid" "notExpressed" "None" 0.5083122395476 "yes"
"10806" "ENST00000522615.1" 0.0008115 7.35e-05 4.5e-05 0.0002445 0 1.27037621450704 0 0.0008115 0.0002349 "HELAS3" "low" "low" "low" "low" "notExpressed" "HELAS3" 0.581641614512374 "yes"
"10807" "ENST00000521870.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10808" "ENST00000514811.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10809" "ENST00000509170.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10810" "ENST00000504527.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10811" "ENST00000513790.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10812" "ENST00000508547.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10813" "ENST00000512417.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10814" "ENST00000511447.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10815" "ENST00000507092.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10816" "ENST00000508600.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10817" "ENST00000507304.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10818" "ENST00000508470.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10819" "ENST00000523398.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10820" "ENST00000506431.2" 0 0.0001055 0 0 0 0 0 0.0001055 2.11e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10821" "ENST00000520275.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10822" "ENST00000511921.1" 0 0.0021845 9.45e-05 0 0.0023455 1.12254664392875 0 0.0023455 0.0009249 "K562" "notExpressed" "mid" "low" "notExpressed" "mid" "None" 0.447184557460373 "yes"
"10823" "ENST00000521471.1" 0 0.0076935 0 0 0.081372 0.424270731101961 0 0.081372 0.0178131 "K562" "notExpressed" "high" "notExpressed" "notExpressed" "high" "K562" 0.788820138497336 "yes"
"10824" "ENST00000518357.1" 0.000209 0.001659 0.0012965 0 0.00406 1.54727309641739 0 0.00406 0.0014449 "K562" "low" "mid" "mid" "notExpressed" "mid" "None" 0.486273814943951 "yes"
"10825" "ENST00000436248.3" 0 0.0019125 0.0004995 0 0.00546 1.1144531660273 0 0.00546 0.0015744 "K562" "notExpressed" "mid" "low" "notExpressed" "mid" "None" 0.583700541418564 "yes"
"10826" "ENST00000518387.1" 0 0.0003295 0 0 0 0 0 0.0003295 6.59e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10827" "ENST00000524312.1" 0 0 0.0002765 0 0 0 0 0.0002765 5.53e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10828" "ENST00000523591.1" 0 0 0.002654 0 0 0 0 0.002654 0.0005308 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10829" "ENST00000521965.1" 0 0 0.006921 0 0 0 0 0.006921 0.0013842 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10830" "ENST00000503797.2" 0 0 0.0138245 0 0 0 0 0.0138245 0.0027649 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10831" "ENST00000518172.1" 0 0.0001345 0.0029945 0 0 0.255814677051837 0 0.0029945 0.0006258 "H1HESC" "notExpressed" "low" "mid" "notExpressed" "notExpressed" "H1HESC" 0.85223990462187 "yes"
"10832" "ENST00000528269.1" 0.018435 6.25e-05 0 0.0078385 0 0.901279984104518 0 0.018435 0.0052672 "HELAS3" "high" "low" "notExpressed" "high" "notExpressed" "None" 0.58866106943832 "yes"
"10833" "ENST00000517916.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10834" "ENST00000519976.1" 0.0001615 0 0.000465 0.000843 0 1.33532146425351 0 0.000843 0.0002939 "HEPG2" "low" "notExpressed" "low" "low" "notExpressed" "None" 0.494676744298024 "yes"
"10835" "ENST00000518941.1" 0.000816 0 0 0.001174 0 0.976526847712448 0 0.001174 0.000398 "HEPG2" "low" "notExpressed" "notExpressed" "mid" "notExpressed" "None" 0.506439687935735 "yes"
"10836" "ENST00000523005.1" 0.004798 0.000761 0.001688 0.003972 0.001193 2.01927885020331 0.000761 0.004798 0.0024824 "HELAS3" "mid" "low" "mid" "mid" "mid" "None" 0.361190334205288 "yes"
"10837" "ENST00000518260.1" 0.000303 0 0 0 0.004066 0.363501729340765 0 0.004066 0.0008738 "K562" "low" "notExpressed" "notExpressed" "notExpressed" "mid" "K562" 0.811387034410702 "yes"
"10838" "ENST00000520067.1" 0.0118905 0.000466 0.0025615 0.0024965 0.000974 1.55285652608316 0.000466 0.0118905 0.0036777 "HELAS3" "high" "low" "mid" "mid" "mid" "HELAS3" 0.548057256527594 "yes"
"10839" "ENST00000519755.1" 0.0035865 0.0021555 0.003842 0.0088605 0.000513 1.93158646859356 0.000513 0.0088605 0.0037915 "HEPG2" "mid" "mid" "mid" "high" "low" "None" 0.418923671401702 "yes"
"10840" "ENST00000518818.1" 0.0217825 0.0027015 0.003393 0.0066695 0.0042545 1.82901542285326 0.0027015 0.0217825 0.0077602 "HELAS3" "high" "mid" "mid" "mid" "mid" "HELAS3" 0.485852967948933 "yes"
"10841" "ENST00000518894.1" 0.0045055 0 0.000244 0.001842 0 1.06524910939051 0 0.0045055 0.0013183 "HELAS3" "mid" "notExpressed" "low" "mid" "notExpressed" "None" 0.575949887631497 "yes"
"10842" "ENST00000521251.1" 0.0006105 0.0001555 0 0.00059 0.000457 1.8608947421718 0 0.0006105 0.0003626 "HELAS3" "low" "low" "notExpressed" "low" "low" "None" 0.324903039992178 "yes"
"10843" "ENST00000501670.1" 0.011154 0.0020695 0.009084 0.159259 0.001844 0.776987959671098 0.001844 0.159259 0.0366821 "HEPG2" "high" "mid" "high" "high" "mid" "HEPG2" 0.736959780929323 "yes"
"10844" "ENST00000523205.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10845" "ENST00000519400.1" 0.000128 0 0 0 0 0 0 0.000128 2.56e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10846" "ENST00000518605.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10847" "ENST00000519821.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10848" "ENST00000520300.1" 0 0 0.00175 0 0 0 0 0.00175 0.00035 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10849" "ENST00000517299.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10850" "ENST00000519897.1" 0 0 0 6.4e-05 0 0 0 6.4e-05 1.28e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"10851" "ENST00000523242.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10852" "ENST00000521373.1" 0.007674 0.000345 0.002447 0.034228 0 1.01486530312047 0 0.034228 0.0089388 "HEPG2" "high" "low" "mid" "high" "notExpressed" "HEPG2" 0.641784417229529 "yes"
"10853" "ENST00000517733.1" 0.0014075 0 0.0014655 0.0028445 0 1.50232668787146 0 0.0028445 0.0011435 "HEPG2" "mid" "notExpressed" "mid" "mid" "notExpressed" "None" 0.440306997148271 "yes"
"10854" "ENST00000521128.1" 0.0612105 0 0.008167 0.040899 0.0005635 1.31977327983959 0 0.0612105 0.022168 "HELAS3" "high" "notExpressed" "high" "high" "low" "None" 0.479296518562306 "yes"
"10855" "ENST00000518902.1" 0.096945 0 0.016839 0.0592775 0 1.32484782727768 0 0.096945 0.0346123 "HELAS3" "high" "notExpressed" "high" "high" "notExpressed" "None" 0.484982276994814 "yes"
"10856" "ENST00000520324.1" 0.001975 0.0004085 0 0.001423 0 1.36738295595511 0 0.001975 0.0007613 "HELAS3" "mid" "low" "notExpressed" "mid" "notExpressed" "None" 0.455474119164628 "yes"
"10857" "ENST00000523617.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10858" "ENST00000522731.1" 0.000224 0 0 0.0016815 0 0.522290104378239 0 0.0016815 0.0003811 "HEPG2" "low" "notExpressed" "notExpressed" "mid" "notExpressed" "HEPG2" 0.752155983691738 "yes"
"10859" "ENST00000522571.1" 0 0 0 0.000322 0 0 0 0.000322 6.44e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"10860" "ENST00000518675.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10861" "ENST00000523279.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10862" "ENST00000517582.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
